gene_id	HF1_2_Cbr	HF1_2_Cni
CBRIG.X.g21860.t1__CNIGO.Cnig_chr_X.g25927.t2	120	734
CBRIG.X.g21865.t1__CNIGO.Cnig_chr_X.g25932.t2	420	1503
CBRIG.X.g21960.t1__CNIGO.Cnig_chr_X.g26105.t1	110	749
CBRIG.X.g21972.t1__CNIGO.Cnig_chr_X.g26126.t1	143	51
CBRIG.X.g22000.t1__CNIGO.Cnig_chr_X.g26163.t1	169	63
CBRIG.X.g22004.t1__CNIGO.Cnig_chr_X.g26167.t1	658	2038
CBRIG.X.g22157.t1__CNIGO.Cnig_chr_X.g26375.t1	1526	289
CBRIG.X.g22181.t1__CNIGO.Cnig_chr_X.g26524.t1	61	127
CBRIG.X.g22186.t2__CNIGO.Cnig_chr_X.g26518.t1	585	324
CBRIG.X.g22219.t3__CNIGO.Cnig_chr_X.g26477.t3	235	574
CBRIG.X.g22247.t1__CNIGO.Cnig_chr_X.g26443.t1	551	176
CBRIG.X.g22302.t1__CNIGO.Cnig_chr_X.g26571.t2	163	154
CBRIG.X.g22304.t2__CNIGO.Cnig_chr_X.g26575.t3	372	236
CBRIG.X.g22354.t1__CNIGO.Cnig_chr_X.g26679.t2	378	163
CBRIG.X.g22373.t1__CNIGO.Cnig_chr_X.g26693.t2	426	179
