gene_id	HF1_1_Cbr	HF1_1_Cni
CBRIG.X.g21860.t1__CNIGO.Cnig_chr_X.g25927.t2	121	710
CBRIG.X.g21865.t1__CNIGO.Cnig_chr_X.g25932.t2	367	1486
CBRIG.X.g21960.t1__CNIGO.Cnig_chr_X.g26105.t1	154	397
CBRIG.X.g21972.t1__CNIGO.Cnig_chr_X.g26126.t1	58	57
CBRIG.X.g22000.t1__CNIGO.Cnig_chr_X.g26163.t1	183	120
CBRIG.X.g22004.t1__CNIGO.Cnig_chr_X.g26167.t1	715	2095
CBRIG.X.g22157.t1__CNIGO.Cnig_chr_X.g26375.t1	1540	250
CBRIG.X.g22181.t1__CNIGO.Cnig_chr_X.g26524.t1	24	169
CBRIG.X.g22186.t2__CNIGO.Cnig_chr_X.g26518.t1	587	146
CBRIG.X.g22219.t3__CNIGO.Cnig_chr_X.g26477.t3	229	434
CBRIG.X.g22247.t1__CNIGO.Cnig_chr_X.g26443.t1	698	186
CBRIG.X.g22302.t1__CNIGO.Cnig_chr_X.g26571.t2	142	99
CBRIG.X.g22304.t2__CNIGO.Cnig_chr_X.g26575.t3	392	194
CBRIG.X.g22354.t1__CNIGO.Cnig_chr_X.g26679.t2	364	187
CBRIG.X.g22373.t1__CNIGO.Cnig_chr_X.g26693.t2	437	139
