gene_id	HF1_3_Cbr	HF1_3_Cni
CBRIG.X.g21860.t1__CNIGO.Cnig_chr_X.g25927.t2	113	744
CBRIG.X.g21865.t1__CNIGO.Cnig_chr_X.g25932.t2	385	1535
CBRIG.X.g21960.t1__CNIGO.Cnig_chr_X.g26105.t1	95	356
CBRIG.X.g21972.t1__CNIGO.Cnig_chr_X.g26126.t1	64	75
CBRIG.X.g22000.t1__CNIGO.Cnig_chr_X.g26163.t1	186	87
CBRIG.X.g22004.t1__CNIGO.Cnig_chr_X.g26167.t1	653	1982
CBRIG.X.g22157.t1__CNIGO.Cnig_chr_X.g26375.t1	1642	258
CBRIG.X.g22181.t1__CNIGO.Cnig_chr_X.g26524.t1	50	150
CBRIG.X.g22186.t2__CNIGO.Cnig_chr_X.g26518.t1	502	118
CBRIG.X.g22219.t3__CNIGO.Cnig_chr_X.g26477.t3	243	519
CBRIG.X.g22247.t1__CNIGO.Cnig_chr_X.g26443.t1	618	169
CBRIG.X.g22302.t1__CNIGO.Cnig_chr_X.g26571.t2	129	119
CBRIG.X.g22304.t2__CNIGO.Cnig_chr_X.g26575.t3	332	187
CBRIG.X.g22354.t1__CNIGO.Cnig_chr_X.g26679.t2	395	229
CBRIG.X.g22373.t1__CNIGO.Cnig_chr_X.g26693.t2	398	146
