gene_id	HM2_Cbr	HM2_Cni
V.g15483.t1__Cnig_chr_V.g18437.t1	119	0
V.g15484.t1__Cnig_chr_V.g18439.t1	8	4
V.g15487.t1__Cnig_chr_V.g18445.t1	1	0
V.g15488.t3__Cnig_chr_V.g18446.t1	51	44
V.g15490.t2__Cnig_chr_V.g18447.t1	4	4
V.g15492.t2__Cnig_chr_V.g18448.t1	2	2
V.g15494.t1__Cnig_chr_V.g18449.t2	325	194
V.g15495.t1__Cnig_chr_V.g18451.t1	268	366
V.g15496.t2__Cnig_chr_V.g18452.t1	0	0
V.g15497.t2__Cnig_chr_V.g18453.t1	642	358
V.g15498.t1__Cnig_chr_V.g18454.t1	138	147
V.g15501.t1__Cnig_chr_V.g18458.t1	975	890
V.g15513.t2__Cnig_chr_V.g18462.t2	2	0
V.g15515.t2__Cnig_chr_V.g18463.t2	62	72
V.g15516.t1__Cnig_chr_V.g18464.t1	248	752
V.g15517.t1__Cnig_chr_V.g18465.t1	826	670
V.g15518.t1__Cnig_chr_V.g18466.t1	142	35
V.g15519.t1__Cnig_chr_V.g18467.t1	267	173
V.g15520.t1__Cnig_chr_V.g18468.t1	261	408
V.g15521.t2__Cnig_chr_V.g18469.t1	734	213
V.g15522.t3__Cnig_chr_V.g18470.t1	2	1
V.g15523.t1__Cnig_chr_V.g18471.t1	14	0
V.g15524.t1__Cnig_chr_V.g18472.t1	22	4
V.g15527.t1__Cnig_chr_V.g18475.t3	6	0
V.g15530.t1__Cnig_chr_V.g18477.t1	2066	2658
V.g15532.t3__Cnig_chr_V.g18478.t2	120	218
V.g15533.t1__Cnig_chr_V.g18479.t1	17	47
V.g15535.t1__Cnig_chr_V.g18480.t2	177	186
V.g15536.t1__Cnig_chr_V.g18481.t1	1764	1928
V.g15537.t1__Cnig_chr_V.g18482.t2	2012	1335
V.g15538.t2__Cnig_chr_V.g18483.t3	350	547
V.g15539.t1__Cnig_chr_V.g18484.t1	116	253
V.g15540.t1__Cnig_chr_V.g18485.t1	334	139
V.g15541.t2__Cnig_chr_V.g18486.t1	2296	2602
V.g15542.t1__Cnig_chr_V.g18487.t1	548	327
V.g15543.t2__Cnig_chr_V.g18488.t2	332	468
V.g15544.t1__Cnig_chr_V.g18489.t1	817	1149
V.g15546.t1__Cnig_chr_V.g18490.t1	1345	1176
V.g15547.t1__Cnig_chr_V.g18491.t1	5873	7171
V.g15548.t2__Cnig_chr_V.g18492.t1	1909	1464
V.g15549.t3__Cnig_chr_V.g18493.t1	3	0
V.g15550.t1__Cnig_chr_V.g18494.t1	3	13
V.g15552.t1__Cnig_chr_V.g18497.t1	126	74
V.g15553.t2__Cnig_chr_V.g18498.t2	6	5
V.g15556.t1__Cnig_chr_V.g16347.t1	0	5
V.g15557.t2__Cnig_chr_V.g18499.t3	101	49
V.g15558.t1__Cnig_chr_V.g18501.t2	23	21
V.g15559.t1__Cnig_chr_V.g18502.t1	2586	1866
V.g15560.t1__Cnig_chr_V.g18503.t1	16	13
V.g15561.t1__Cnig_chr_V.g18505.t2	47	37
V.g15562.t1__Cnig_chr_V.g18507.t1	15	69
V.g15563.t1__Cnig_chr_V.g18508.t1	965	149
V.g15564.t2__Cnig_chr_V.g18509.t1	356	185
V.g15565.t1__Cnig_chr_V.g18511.t1	1984	1704
V.g15567.t1__Cnig_chr_V.g18512.t1	2173	2127
V.g15568.t1__Cnig_chr_V.g18513.t2	2632	2603
V.g15569.t1__Cnig_chr_V.g18514.t1	47	14
V.g15570.t1__Cnig_chr_V.g18515.t1	404	263
V.g15571.t1__Cnig_chr_V.g18516.t1	1380	899
V.g15573.t1__Cnig_chr_V.g18518.t1	4	1
V.g15577.t1__Cnig_chr_V.g18519.t1	1470	1038
V.g15578.t1__Cnig_chr_V.g18522.t1	3	0
V.g15580.t3__Cnig_chr_V.g18521.t2	3	0
V.g15581.t1__Cnig_chr_V.g18523.t1	331	217
V.g15582.t2__Cnig_chr_V.g18524.t1	1633	937
V.g15583.t1__Cnig_chr_V.g18525.t1	194	79
V.g15584.t1__Cnig_chr_V.g18526.t2	245	171
V.g15586.t1__Cnig_chr_V.g18527.t1	428	151
V.g15587.t1__Cnig_chr_V.g18528.t1	8220	6781
V.g15588.t1__Cnig_chr_V.g18529.t1	22	18
V.g15589.t2__Cnig_chr_V.g18530.t3	7	1
V.g15590.t3__Cnig_chr_V.g18531.t2	691	31
V.g15592.t2__Cnig_chr_V.g18534.t1	1791	924
V.g15593.t2__Cnig_chr_V.g18535.t1	867	292
V.g15594.t2__Cnig_chr_V.g18536.t1	16	0
V.g15595.t1__Cnig_chr_V.g18537.t1	3	6
V.g15596.t1__Cnig_chr_V.g18538.t1	34	35
V.g15597.t1__Cnig_chr_V.g18539.t1	565	871
V.g15598.t1__Cnig_chr_V.g18540.t1	153	122
V.g15599.t2__Cnig_chr_V.g18541.t1	429	295
V.g15600.t3__Cnig_chr_V.g18542.t1	2064	2209
V.g15601.t1__Cnig_chr_V.g18543.t1	173	160
V.g15602.t3__Cnig_chr_V.g18544.t1	145	228
V.g15604.t1__Cnig_chr_V.g18549.t2	3311	2961
V.g15607.t1__Cnig_chr_V.g18551.t1	1716	1281
V.g15608.t1__Cnig_chr_V.g18552.t1	2022	1332
V.g15609.t1__Cnig_chr_V.g18553.t1	26	4
V.g15612.t3__Cnig_chr_V.g18554.t2	4	7
V.g15613.t2__Cnig_chr_V.g18555.t2	7	4
V.g15614.t1__Cnig_chr_V.g18556.t1	361	38
V.g15615.t1__Cnig_chr_V.g18558.t1	1	1
V.g15616.t1__Cnig_chr_V.g18559.t1	212	72
V.g15617.t1__Cnig_chr_V.g18560.t1	47	39
V.g15618.t1__Cnig_chr_V.g18561.t1	93	143
V.g15619.t1__Cnig_chr_V.g18562.t1	579	514
V.g15620.t3__Cnig_chr_V.g18563.t2	0	0
V.g15621.t1__Cnig_chr_V.g18564.t2	528	333
V.g15622.t1__Cnig_chr_V.g18565.t1	9	24
V.g15623.t1__Cnig_chr_V.g18566.t1	1794	3785
V.g15626.t1__Cnig_chr_V.g18567.t2	577	554
V.g15628.t1__Cnig_chr_V.g18569.t1	9	18
V.g15629.t1__Cnig_chr_V.g18570.t2	7	18
V.g15631.t3__Cnig_chr_V.g18579.t2	9	17
V.g15632.t1__Cnig_chr_V.g18580.t1	16	7
V.g15633.t1__Cnig_chr_V.g18581.t1	236	172
V.g15635.t2__Cnig_chr_V.g18582.t2	124	34
V.g15636.t1__Cnig_chr_V.g18583.t2	9	13
V.g15637.t1__Cnig_chr_V.g18584.t1	1746	1474
V.g15639.t2__Cnig_chr_V.g18586.t3	0	1
V.g15642.t1__Cnig_chr_V.g18589.t1	7	1
V.g15645.t1__Cnig_chr_V.g18591.t2	10	104
V.g15646.t1__Cnig_chr_V.g18592.t2	549	889
V.g15647.t1__Cnig_chr_V.g18593.t1	643	706
V.g15648.t1__Cnig_chr_V.g18595.t1	1	3
V.g15649.t1__Cnig_chr_V.g18596.t3	5	0
V.g15650.t1__Cnig_chr_V.g18597.t1	0	0
V.g15651.t1__Cnig_chr_V.g18598.t1	0	0
V.g15652.t1__Cnig_chr_V.g18599.t2	0	1
V.g15653.t1__Cnig_chr_V.g18600.t1	12	1
V.g15654.t2__Cnig_chr_V.g18601.t1	8	1
V.g15655.t2__Cnig_chr_V.g18602.t1	12	8
V.g15656.t1__Cnig_chr_V.g18605.t1	5181	1256
V.g15657.t1__Cnig_chr_V.g18606.t1	33	42
V.g15659.t1__Cnig_chr_V.g18607.t1	117	85
V.g15660.t1__Cnig_chr_V.g18608.t2	4	1
V.g15661.t1__Cnig_chr_V.g18609.t1	17	14
V.g15665.t1__Cnig_chr_V.g18610.t1	2695	1303
V.g15666.t1__Cnig_chr_V.g18611.t1	2	2
V.g15668.t1__Cnig_chr_V.g18613.t1	1242	702
V.g15669.t1__Cnig_chr_V.g18614.t1	2265	2041
V.g15671.t1__Cnig_chr_V.g18615.t2	945	652
V.g15672.t1__Cnig_chr_V.g18616.t1	1329	329
V.g15674.t2__Cnig_chr_V.g18625.t1	730	55
V.g15676.t2__Cnig_chr_V.g18628.t1	6	2
V.g15679.t1__Cnig_chr_V.g18634.t2	655	406
V.g15680.t1__Cnig_chr_V.g18632.t1	1908	1599
V.g15681.t1__Cnig_chr_V.g18631.t2	25	8
V.g15682.t1__Cnig_chr_V.g18635.t1	833	461
V.g15683.t1__Cnig_chr_V.g18636.t1	1277	306
V.g15684.t1__Cnig_chr_V.g18637.t1	9	2
V.g15686.t1__Cnig_chr_V.g18638.t3	2811	965
V.g15688.t1__Cnig_chr_V.g18643.t1	1	3
V.g15689.t1__Cnig_chr_V.g18645.t1	10	1
V.g15693.t1__Cnig_chr_V.g18649.t1	18	3
V.g15694.t1__Cnig_chr_V.g18650.t2	0	2
V.g15695.t1__Cnig_chr_V.g18651.t1	2140	3459
V.g15696.t2__Cnig_chr_V.g18652.t1	9	1
V.g15698.t4__Cnig_chr_V.g18654.t3	416	133
V.g15699.t1__Cnig_chr_V.g18655.t1	217	78
V.g15700.t1__Cnig_chr_V.g18656.t2	1654	577
V.g15701.t1__Cnig_chr_V.g18657.t1	738	292
V.g15707.t1__Cnig_chr_V.g18661.t1	9	26
V.g15708.t1__Cnig_chr_V.g18662.t1	1	37
V.g15711.t1__Cnig_chr_V.g18660.t2	0	9
V.g15714.t1__Cnig_chr_V.g18664.t1	25	25
V.g15715.t3__Cnig_chr_V.g18665.t1	634	658
V.g15716.t3__Cnig_chr_V.g18666.t2	858	1435
V.g15718.t2__Cnig_chr_V.g18667.t1	221	362
V.g15719.t1__Cnig_chr_V.g18668.t1	1563	1424
V.g15720.t2__Cnig_chr_V.g18669.t1	197	72
V.g15722.t1__Cnig_chr_V.g18670.t2	102	64
V.g15723.t1__Cnig_chr_V.g18671.t1	2139	1552
V.g15724.t1__Cnig_chr_V.g18674.t1	0	5
V.g15725.t1__Cnig_chr_V.g18676.t1	417	188
V.g15727.t1__Cnig_chr_V.g18677.t1	316	952
V.g15729.t1__Cnig_chr_V.g18679.t1	88	152
V.g15730.t1__Cnig_chr_V.g18680.t1	31	2
V.g15731.t1__Cnig_chr_V.g18681.t1	122	9
V.g15732.t1__Cnig_chr_V.g18682.t1	76	18
V.g15733.t1__Cnig_chr_V.g18683.t1	980	608
V.g15734.t1__Cnig_chr_V.g18684.t2	2439	1804
V.g15735.t1__Cnig_chr_V.g18685.t1	1301	493
V.g15736.t1__Cnig_chr_V.g18686.t1	64	22
V.g15738.t1__Cnig_chr_V.g18687.t1	0	2
V.g15739.t1__Cnig_chr_V.g18688.t1	258	235
V.g15740.t1__Cnig_chr_V.g18689.t1	11	5
V.g15741.t3__Cnig_chr_V.g18690.t1	55	98
V.g15745.t1__Cnig_chr_V.g18694.t2	116	134
V.g15748.t1__Cnig_chr_V.g18696.t2	2	0
V.g15750.t1__Cnig_chr_V.g18697.t1	2	1
V.g15752.t1__Cnig_chr_V.g18698.t3	0	5
V.g15753.t1__Cnig_chr_V.g18699.t1	45	15
V.g15754.t2__Cnig_chr_V.g18700.t1	7	0
V.g15755.t2__Cnig_chr_V.g18701.t1	35	2
V.g15757.t2__Cnig_chr_V.g18704.t1	20	12
V.g15758.t2__Cnig_chr_V.g18705.t2	6	4
V.g15759.t2__Cnig_chr_V.g18707.t1	657	14
V.g15760.t1__Cnig_chr_V.g18708.t1	77	64
V.g15762.t2__Cnig_chr_V.g18709.t1	173	3
V.g15763.t1__Cnig_chr_V.g18710.t2	4	2
V.g15764.t3__Cnig_chr_V.g18712.t2	60	29
V.g15767.t2__Cnig_chr_V.g18715.t1	2100	1252
V.g15768.t1__Cnig_chr_V.g18716.t2	51	20
V.g15769.t2__Cnig_chr_V.g18717.t2	179	132
V.g15770.t2__Cnig_chr_V.g18718.t1	456	99
V.g15771.t1__Cnig_chr_V.g18719.t1	2106	1336
V.g15772.t1__Cnig_chr_V.g18720.t2	22	2
V.g15773.t3__Cnig_chr_V.g18721.t1	396	332
V.g15774.t1__Cnig_chr_V.g18722.t1	124	2
V.g15775.t1__Cnig_chr_V.g18723.t1	70	59
V.g15776.t1__Cnig_chr_V.g18724.t1	257	145
V.g15777.t2__Cnig_chr_V.g18725.t1	149	112
V.g15778.t2__Cnig_chr_V.g18726.t1	66	60
V.g15779.t1__Cnig_chr_V.g18727.t1	157	404
V.g15783.t1__Cnig_chr_V.g18740.t1	452	407
V.g15784.t1__Cnig_chr_V.g18741.t1	4176	2770
V.g15785.t1__Cnig_chr_V.g18742.t1	108	81
V.g15786.t1__Cnig_chr_V.g18743.t1	162	135
V.g15787.t1__Cnig_chr_V.g18744.t1	11	1
V.g15790.t3__Cnig_chr_V.g18750.t3	44	790
V.g15793.t1__Cnig_chr_V.g18752.t1	130	59
V.g15794.t1__Cnig_chr_V.g18753.t2	17	0
V.g15795.t1__Cnig_chr_V.g18754.t1	15	3
V.g15796.t1__Cnig_chr_V.g18755.t1	355	175
V.g15797.t1__Cnig_chr_V.g18756.t2	5	26
V.g15799.t1__Cnig_chr_V.g18757.t1	1387	1164
V.g15800.t1__Cnig_chr_V.g18759.t1	1605	951
V.g15801.t1__Cnig_chr_V.g18758.t1	1320	671
V.g15802.t1__Cnig_chr_V.g18760.t1	61	86
V.g15803.t1__Cnig_chr_V.g18761.t1	835	672
V.g15804.t1__Cnig_chr_V.g18762.t1	35	45
V.g15806.t1__Cnig_chr_V.g18763.t2	77	89
V.g15807.t1__Cnig_chr_V.g18764.t1	40	21
V.g15808.t1__Cnig_chr_V.g18765.t1	832	240
V.g15809.t1__Cnig_chr_V.g18766.t2	97	96
V.g15811.t1__Cnig_chr_V.g18768.t1	12	1
V.g15815.t1__Cnig_chr_V.g18772.t1	294	91
V.g15816.t1__Cnig_chr_V.g18773.t1	6872	5459
V.g15817.t1__Cnig_chr_V.g18774.t1	6	7
V.g15818.t1__Cnig_chr_V.g18775.t2	65	37
V.g15821.t1__Cnig_chr_V.g18776.t1	4	4
V.g15822.t1__Cnig_chr_V.g18777.t1	10	45
V.g15823.t2__Cnig_chr_V.g18778.t1	844	496
V.g15824.t1__Cnig_chr_V.g18782.t1	1273	556
V.g15825.t1__Cnig_chr_V.g18783.t1	815	312
V.g15826.t2__Cnig_chr_V.g18784.t2	2795	1545
V.g15827.t1__Cnig_chr_V.g18785.t1	108	106
V.g15828.t1__Cnig_chr_V.g18786.t1	853	342
V.g15829.t1__Cnig_chr_V.g18787.t1	79	26
V.g15831.t1__Cnig_chr_V.g18789.t2	34	31
V.g15832.t1__Cnig_chr_V.g18790.t1	0	12
V.g15833.t1__Cnig_chr_V.g18791.t1	88	109
V.g15834.t4__Cnig_chr_V.g18793.t1	242	49
V.g15835.t1__Cnig_chr_V.g18795.t1	1183	466
V.g15836.t1__Cnig_chr_V.g18794.t1	28	29
V.g15837.t1__Cnig_chr_V.g18796.t1	1	1
V.g15838.t1__Cnig_chr_V.g18797.t3	12	9
V.g15839.t3__Cnig_chr_V.g18799.t1	13	1
V.g15842.t1__Cnig_chr_V.g18800.t1	0	20
V.g15843.t1__Cnig_chr_V.g18801.t1	1	0
V.g15847.t2__Cnig_chr_V.g18802.t1	14	0
V.g15848.t1__Cnig_chr_V.g18804.t1	5	0
V.g15850.t1__Cnig_chr_V.g18805.t1	0	0
V.g15851.t2__Cnig_chr_V.g18806.t2	4	0
V.g15852.t1__Cnig_chr_V.g18807.t2	3970	986
V.g15853.t1__Cnig_chr_V.g18808.t1	0	0
V.g15854.t1__Cnig_chr_V.g18809.t1	1	3
V.g15855.t2__Cnig_chr_V.g18810.t1	13	0
V.g15856.t1__Cnig_chr_V.g18811.t1	2558	546
V.g15859.t1__Cnig_chr_V.g18814.t1	253	42
V.g15860.t1__Cnig_chr_V.g18815.t1	143	74
V.g15861.t1__Cnig_chr_V.g18816.t1	386	178
V.g15862.t1__Cnig_chr_V.g18817.t1	4738	3382
V.g15865.t1__Cnig_chr_V.g18729.t1	3	115
V.g15866.t1__Cnig_chr_V.g18730.t1	39	6
V.g15867.t1__Cnig_chr_V.g18731.t1	4696	2290
V.g15870.t1__Cnig_chr_V.g19223.t1	41	22
V.g15871.t2__Cnig_chr_V.g19224.t2	0	3
V.g15872.t3__Cnig_chr_V.g19226.t3	13	0
V.g15874.t1__Cnig_chr_V.g18818.t1	4019	3071
V.g15875.t1__Cnig_chr_V.g18819.t1	1890	1229
V.g15876.t1__Cnig_chr_V.g18820.t1	177	92
V.g15877.t1__Cnig_chr_V.g18822.t1	192	119
V.g15878.t1__Cnig_chr_V.g18823.t1	419	1386
V.g15879.t1__Cnig_chr_V.g18824.t1	122	87
V.g15880.t1__Cnig_chr_V.g18826.t1	11	13
V.g15881.t1__Cnig_chr_V.g18827.t1	3	16
V.g15882.t1__Cnig_chr_V.g18828.t1	107	133
V.g15883.t1__Cnig_chr_V.g18829.t1	1240	1182
V.g15884.t1__Cnig_chr_V.g18830.t1	2283	2069
V.g15885.t1__Cnig_chr_V.g18831.t1	5958	6476
V.g15886.t1__Cnig_chr_V.g18832.t1	1958	2198
V.g15887.t1__Cnig_chr_V.g18833.t1	269	320
V.g15888.t1__Cnig_chr_V.g18834.t2	8	8
V.g15889.t1__Cnig_chr_V.g18835.t1	545	382
V.g15890.t1__Cnig_chr_V.g18836.t1	5609	7889
V.g15891.t1__Cnig_chr_V.g18837.t1	157	173
V.g15893.t1__Cnig_chr_V.g18839.t1	41	45
V.g15894.t2__Cnig_chr_V.g18840.t2	107	171
V.g15895.t2__Cnig_chr_V.g18841.t1	2549	2156
V.g15897.t2__Cnig_chr_V.g18843.t2	1478	943
V.g15898.t1__Cnig_chr_V.g18844.t1	1020	632
V.g15899.t1__Cnig_chr_V.g18845.t1	334	327
V.g15901.t2__Cnig_chr_V.g18846.t1	14	1
V.g15902.t3__Cnig_chr_V.g18847.t1	4506	5273
V.g15903.t2__Cnig_chr_V.g18848.t2	2609	1464
V.g15904.t2__Cnig_chr_V.g18850.t2	816	661
V.g15905.t3__Cnig_chr_V.g18852.t1	904	213
V.g15907.t1__Cnig_chr_V.g18853.t2	125	29
V.g15909.t2__Cnig_chr_V.g18855.t2	2726	980
V.g15911.t2__Cnig_chr_V.g18861.t2	13692	4805
V.g15912.t1__Cnig_chr_V.g18862.t1	2420	918
V.g15913.t1__Cnig_chr_V.g18863.t3	88	49
V.g15914.t2__Cnig_chr_V.g18864.t1	76	40
V.g15915.t2__Cnig_chr_V.g18866.t1	347	226
V.g15916.t2__Cnig_chr_V.g18867.t1	1689	2207
V.g15917.t1__Cnig_chr_V.g18868.t2	1260	2081
V.g15922.t1__Cnig_chr_V.g18874.t1	25	32
V.g15923.t1__Cnig_chr_V.g18875.t1	1	13
V.g15924.t1__Cnig_chr_V.g18876.t1	732	588
V.g15925.t1__Cnig_chr_V.g18877.t1	19	3
V.g15926.t1__Cnig_chr_V.g18878.t2	30	28
V.g15927.t1__Cnig_chr_V.g18879.t1	2	0
V.g15928.t1__Cnig_chr_V.g18880.t1	5	6
V.g15929.t1__Cnig_chr_V.g18881.t1	7	10
V.g15930.t2__Cnig_chr_V.g18882.t1	3	7
V.g15931.t3__Cnig_chr_V.g18886.t1	1194	528
V.g15933.t1__Cnig_chr_V.g18885.t3	11	16
V.g15934.t1__Cnig_chr_V.g18883.t1	430	1332
V.g15936.t1__Cnig_chr_V.g18889.t1	661	254
V.g15937.t1__Cnig_chr_V.g18890.t1	134	119
V.g15938.t1__Cnig_chr_V.g18891.t2	178	226
V.g15939.t1__Cnig_chr_V.g18892.t1	81	39
V.g15940.t2__Cnig_chr_V.g18893.t1	669	727
V.g15941.t1__Cnig_chr_V.g18894.t2	275	151
V.g15942.t1__Cnig_chr_V.g18895.t1	2799	2374
V.g15943.t1__Cnig_chr_V.g18896.t2	319	357
V.g15944.t1__Cnig_chr_V.g18897.t1	782	1054
V.g15945.t1__Cnig_chr_V.g18898.t1	78	75
V.g15946.t1__Cnig_chr_V.g18899.t1	1647	2442
V.g15947.t1__Cnig_chr_V.g18900.t3	2	1
V.g15956.t1__Cnig_chr_V.g16719.t1	2	0
V.g15957.t2__Cnig_chr_V.g18912.t1	1917	2225
V.g15958.t1__Cnig_chr_V.g18913.t1	767	662
V.g15959.t1__Cnig_chr_V.g18914.t1	5	3
V.g15960.t1__Cnig_chr_V.g18915.t1	31	19
V.g15961.t1__Cnig_chr_V.g18916.t1	37	6
V.g15962.t1__Cnig_chr_V.g18918.t1	853	638
V.g15963.t1__Cnig_chr_V.g18919.t1	614	291
V.g15964.t2__Cnig_chr_V.g18920.t1	156	103
V.g15965.t1__Cnig_chr_V.g18921.t1	242	563
V.g15966.t1__Cnig_chr_V.g18922.t1	1562	1756
V.g15967.t1__Cnig_chr_V.g18923.t1	28	15
V.g15968.t1__Cnig_chr_V.g18924.t1	105	110
V.g15969.t1__Cnig_chr_V.g18926.t2	24	21
V.g15975.t1__Cnig_chr_V.g18935.t1	5906	5388
V.g15976.t1__Cnig_chr_V.g18936.t1	275	319
V.g15977.t1__Cnig_chr_V.g18937.t1	1879	2377
V.g15979.t1__Cnig_chr_V.g18938.t1	822	857
V.g15981.t1__Cnig_chr_V.g18939.t1	204	279
V.g15982.t1__Cnig_chr_V.g18940.t1	1620	1765
V.g15983.t1__Cnig_chr_V.g18941.t1	169	55
V.g15984.t2__Cnig_chr_V.g18942.t2	145	64
V.g15985.t1__Cnig_chr_V.g18943.t2	60	27
V.g15986.t2__Cnig_chr_V.g18944.t1	388	303
V.g15987.t1__Cnig_chr_V.g18945.t1	1745	1585
V.g15988.t1__Cnig_chr_V.g18947.t1	449	389
V.g15989.t2__Cnig_chr_V.g18948.t1	4	7
V.g15990.t2__Cnig_chr_V.g18949.t1	1104	846
V.g15991.t1__Cnig_chr_V.g18950.t1	798	807
V.g15992.t1__Cnig_chr_V.g18952.t1	17	8
V.g15993.t2__Cnig_chr_V.g18953.t1	90	12
V.g15994.t2__Cnig_chr_V.g18954.t1	9	17
V.g15995.t2__Cnig_chr_V.g18955.t1	18	3
V.g15996.t3__Cnig_chr_V.g18956.t1	2952	6309
V.g15998.t1__Cnig_chr_V.g18958.t1	2	1
V.g15999.t1__Cnig_chr_V.g18959.t2	159	190
V.g16000.t1__Cnig_chr_V.g18960.t1	24	0
V.g16001.t1__Cnig_chr_V.g18961.t2	363	252
V.g16002.t2__Cnig_chr_V.g18962.t1	405	440
V.g16003.t3__Cnig_chr_V.g18963.t3	265	173
V.g16004.t1__Cnig_chr_V.g18964.t1	181	146
V.g16005.t2__Cnig_chr_V.g18965.t2	9	5
V.g16006.t1__Cnig_chr_V.g18967.t1	314	676
V.g16007.t1__Cnig_chr_V.g18968.t2	285	280
V.g16008.t1__Cnig_chr_V.g18969.t1	388	208
V.g16010.t1__Cnig_chr_V.g18970.t1	167	213
V.g16012.t2__Cnig_chr_V.g18971.t1	281	351
V.g16013.t1__Cnig_chr_V.g18972.t1	127	112
V.g16017.t1__Cnig_chr_V.g18974.t1	21	3
V.g16018.t1__Cnig_chr_V.g18975.t1	233	333
V.g16019.t1__Cnig_chr_V.g18976.t1	133	109
V.g16022.t1__Cnig_chr_V.g18978.t1	71	119
V.g16023.t2__Cnig_chr_V.g18979.t1	73	166
V.g16024.t1__Cnig_chr_V.g18980.t1	616	597
V.g16025.t1__Cnig_chr_V.g18981.t1	256	315
V.g16026.t2__Cnig_chr_V.g18982.t1	1710	2292
V.g16027.t1__Cnig_chr_V.g18983.t1	660	542
V.g16028.t1__Cnig_chr_V.g18984.t1	10	1
V.g16029.t2__Cnig_chr_V.g18985.t1	675	679
V.g16030.t1__Cnig_chr_V.g18986.t1	251	244
V.g16031.t1__Cnig_chr_V.g18987.t1	344	317
V.g16032.t1__Cnig_chr_V.g18988.t1	1930	1593
V.g16033.t1__Cnig_chr_V.g18990.t2	1322	1030
V.g16037.t1__Cnig_chr_V.g18993.t1	110	113
V.g16038.t1__Cnig_chr_V.g18994.t1	620	1569
V.g16041.t1__Cnig_chr_V.g19008.t1	11	19
V.g16042.t1__Cnig_chr_V.g19011.t1	8798	22886
V.g16043.t1__Cnig_chr_V.g19012.t2	91	57
V.g16044.t1__Cnig_chr_V.g19013.t1	592	323
V.g16045.t2__Cnig_chr_V.g19014.t1	1012	945
V.g16046.t1__Cnig_chr_V.g19016.t1	4383	7293
V.g16047.t1__Cnig_chr_V.g19017.t1	4152	3460
V.g16048.t1__Cnig_chr_V.g19018.t1	871	664
V.g16049.t1__Cnig_chr_V.g19019.t2	183	241
V.g16050.t1__Cnig_chr_V.g19020.t1	28619	49191
V.g16051.t1__Cnig_chr_V.g19021.t1	353	447
V.g16052.t2__Cnig_chr_V.g19022.t2	38	42
V.g16053.t1__Cnig_chr_V.g19024.t1	414	321
V.g16056.t1__Cnig_chr_V.g19025.t2	186	309
V.g16057.t1__Cnig_chr_V.g19027.t1	1836	3620
V.g16058.t1__Cnig_chr_V.g19028.t1	116	109
V.g16060.t1__Cnig_chr_V.g19037.t1	21	35
V.g16061.t1__Cnig_chr_V.g19038.t1	2258	2246
V.g16062.t3__Cnig_chr_V.g19040.t2	9537	7921
V.g16064.t1__Cnig_chr_V.g19041.t1	62	10
V.g16065.t1__Cnig_chr_V.g19042.t1	1264	1599
V.g16067.t1__Cnig_chr_V.g19045.t2	10	10
V.g16068.t1__Cnig_chr_V.g19046.t1	22	10
V.g16069.t1__Cnig_chr_V.g19047.t1	602	406
V.g16072.t1__Cnig_chr_V.g19055.t2	0	1
V.g16074.t1__Cnig_chr_V.g19057.t1	6	0
V.g16075.t1__Cnig_chr_V.g19058.t1	1997	2067
V.g16076.t1__Cnig_chr_V.g19059.t1	559	325
V.g16077.t1__Cnig_chr_V.g19060.t1	989	1676
V.g16078.t1__Cnig_chr_V.g19061.t1	115	138
V.g16079.t1__Cnig_chr_V.g19062.t1	1218	1042
V.g16080.t1__Cnig_chr_V.g19063.t1	307	384
V.g16081.t1__Cnig_chr_V.g19065.t1	83	269
V.g16082.t1__Cnig_chr_V.g19067.t1	96	24
V.g16083.t1__Cnig_chr_V.g19068.t1	145	158
V.g16085.t3__Cnig_chr_V.g19069.t1	1352	1012
V.g16086.t1__Cnig_chr_V.g19070.t1	335	275
V.g16087.t1__Cnig_chr_V.g19071.t1	1964	1614
V.g16088.t1__Cnig_chr_V.g19072.t1	359	263
V.g16089.t1__Cnig_chr_V.g19075.t1	46	34
V.g16090.t1__Cnig_chr_V.g19076.t1	6	1
V.g16091.t1__Cnig_chr_V.g19077.t1	152	87
V.g16092.t2__Cnig_chr_V.g19079.t1	1870	1830
V.g16093.t1__Cnig_chr_V.g19080.t1	14	14
V.g16094.t1__Cnig_chr_V.g19081.t1	389	352
V.g16095.t1__Cnig_chr_V.g19082.t1	126	49
V.g16096.t1__Cnig_chr_V.g19083.t1	187	103
V.g16097.t3__Cnig_chr_V.g19084.t1	2538	2457
V.g16098.t2__Cnig_chr_V.g19085.t3	35	41
V.g16099.t2__Cnig_chr_V.g19086.t2	126	105
V.g16100.t1__Cnig_chr_V.g19087.t1	936	1173
V.g16101.t1__Cnig_chr_V.g19088.t1	241	196
V.g16102.t1__Cnig_chr_V.g19089.t1	1505	5593
V.g16104.t1__Cnig_chr_V.g19090.t1	29	28
V.g16105.t1__Cnig_chr_V.g19091.t1	583	300
V.g16106.t2__Cnig_chr_V.g19092.t1	1	0
V.g16107.t1__Cnig_chr_V.g19093.t1	277	75
V.g16108.t1__Cnig_chr_V.g19094.t2	1251	664
V.g16109.t1__Cnig_chr_V.g19095.t1	1946	1574
V.g16110.t1__Cnig_chr_V.g19096.t1	3386	1576
V.g16111.t2__Cnig_chr_V.g19097.t1	608	413
V.g16112.t1__Cnig_chr_V.g19098.t2	23	6
V.g16113.t1__Cnig_chr_V.g19100.t2	844	443
