gene_id	HM3_Cbr	HM3_Cni
X.g19715.t1__Cnig_chr_X.g23600.t1	3	40
X.g19716.t2__Cnig_chr_X.g23601.t1	0	3
X.g19717.t1__Cnig_chr_X.g23602.t1	9	32
X.g19718.t4__Cnig_chr_X.g23604.t1	14	474
X.g19719.t1__Cnig_chr_X.g23606.t1	59	1869
X.g19720.t1__Cnig_chr_X.g23608.t1	26	25
X.g19721.t4__Cnig_chr_X.g23609.t1	1	120
X.g19722.t1__Cnig_chr_X.g23610.t1	4	406
X.g19723.t2__Cnig_chr_X.g23611.t2	12	50
X.g19724.t1__Cnig_chr_X.g23612.t1	21	1458
X.g19726.t1__Cnig_chr_X.g23614.t1	20	1194
X.g19727.t1__Cnig_chr_X.g23615.t2	13	189
X.g19729.t3__Cnig_chr_X.g23616.t2	10	835
X.g19730.t1__Cnig_chr_X.g23617.t2	0	25
X.g19731.t3__Cnig_chr_X.g23618.t1	38	1030
X.g19732.t1__Cnig_chr_X.g23619.t1	42	4341
X.g19735.t3__Cnig_chr_X.g22297.t1	68	2369
X.g19738.t1__Cnig_chr_X.g23623.t1	32	1814
X.g19739.t2__Cnig_chr_X.g23624.t2	9	147
X.g19740.t1__Cnig_chr_X.g23625.t1	10	52
X.g19741.t1__Cnig_chr_X.g23627.t1	10	245
X.g19743.t1__Cnig_chr_X.g23630.t1	24	1057
X.g19744.t2__Cnig_chr_X.g23632.t1	2	13
X.g19745.t2__Cnig_chr_X.g23633.t2	4	124
X.g19746.t1__Cnig_chr_X.g23634.t1	124	2715
X.g19748.t1__Cnig_chr_X.g23637.t1	2	157
X.g19749.t1__Cnig_chr_X.g23638.t2	52	3545
X.g19750.t1__Cnig_chr_X.g23639.t1	9	677
X.g19751.t1__Cnig_chr_X.g23640.t1	7	105
X.g19752.t1__Cnig_chr_X.g23641.t1	13	529
X.g19753.t1__Cnig_chr_X.g23642.t2	8	235
X.g19754.t1__Cnig_chr_X.g23643.t1	418	14335
X.g19755.t1__Cnig_chr_X.g23644.t1	45	1908
X.g19756.t2__Cnig_chr_X.g23645.t2	1	80
X.g19757.t1__Cnig_chr_X.g23646.t1	98	2449
X.g19758.t2__Cnig_chr_X.g23647.t2	21	839
X.g19865.t3__Cnig_chr_X.g23685.t1	3	1857
X.g19871.t1__Cnig_chr_X.g23720.t1	0	6
X.g19878.t1__Cnig_chr_X.g23728.t1	27	707
X.g19879.t1__Cnig_chr_X.g23727.t1	5	380
X.g19880.t1__Cnig_chr_X.g23729.t1	2	618
X.g19882.t1__Cnig_chr_X.g23730.t1	2	64
X.g19883.t1__Cnig_chr_X.g23731.t1	811	23544
X.g19884.t1__Cnig_chr_X.g23732.t1	82	3307
X.g19885.t1__Cnig_chr_X.g23733.t1	87	2676
X.g19887.t2__Cnig_chr_X.g23734.t1	19	500
X.g19888.t1__Cnig_chr_X.g23735.t1	5	7
X.g19889.t1__Cnig_chr_X.g23736.t1	60	3166
X.g19890.t1__Cnig_chr_X.g23737.t1	16	346
X.g19891.t1__Cnig_chr_X.g23738.t2	0	17
X.g19893.t1__Cnig_chr_X.g23740.t1	8	613
X.g19894.t1__Cnig_chr_X.g23742.t3	38	1119
X.g19895.t2__Cnig_chr_X.g23743.t1	16	623
X.g19896.t1__Cnig_chr_X.g23744.t1	13	2260
X.g19897.t2__Cnig_chr_X.g23745.t1	22	1421
X.g19898.t1__Cnig_chr_X.g23746.t1	1	28
X.g19899.t1__Cnig_chr_X.g23747.t1	19	23
X.g19901.t3__Cnig_chr_X.g23748.t1	46	2304
X.g19902.t1__Cnig_chr_X.g23749.t1	1	24
X.g19903.t1__Cnig_chr_X.g23750.t1	7	41
X.g19904.t1__Cnig_chr_X.g23751.t1	6	148
X.g19905.t2__Cnig_chr_X.g23752.t1	22	378
X.g19906.t2__Cnig_chr_X.g23753.t2	0	78
X.g19907.t1__Cnig_chr_X.g23755.t1	1	3
X.g19908.t1__Cnig_chr_X.g23758.t1	2	86
X.g19909.t1__Cnig_chr_X.g23759.t1	26	1643
X.g19911.t1__Cnig_chr_X.g23760.t2	0	17
X.g19912.t1__Cnig_chr_X.g23761.t1	2	97
X.g19914.t1__Cnig_chr_X.g23762.t1	2	131
X.g19915.t1__Cnig_chr_X.g23763.t1	52	1168
X.g19916.t1__Cnig_chr_X.g23764.t1	37	1130
X.g19919.t1__Cnig_chr_X.g23776.t2	1	3
X.g19921.t1__Cnig_chr_X.g23778.t1	2	79
X.g19923.t3__Cnig_chr_X.g23781.t2	2	28
X.g19925.t2__Cnig_chr_X.g23784.t1	12	83
X.g19926.t1__Cnig_chr_X.g23785.t1	65	2864
X.g19927.t1__Cnig_chr_X.g23786.t1	177	3993
X.g19928.t1__Cnig_chr_X.g23787.t1	12	1082
X.g19929.t1__Cnig_chr_X.g23788.t1	1	9
X.g19930.t3__Cnig_chr_X.g23789.t2	72	972
X.g19931.t1__Cnig_chr_X.g23790.t3	12	144
X.g19932.t2__Cnig_chr_X.g23791.t1	9	116
X.g19933.t2__Cnig_chr_X.g23792.t1	1	13
X.g19934.t1__Cnig_chr_X.g23793.t1	2	50
X.g19935.t2__Cnig_chr_X.g23794.t1	4	441
X.g19936.t1__Cnig_chr_X.g23795.t2	1	57
X.g19938.t1__Cnig_chr_X.g23798.t2	122	4010
X.g19939.t1__Cnig_chr_X.g23799.t1	396	20027
X.g19940.t1__Cnig_chr_X.g23800.t1	20	32
X.g19941.t1__Cnig_chr_X.g23801.t3	32	873
X.g19942.t1__Cnig_chr_X.g23802.t1	17	1409
X.g19943.t1__Cnig_chr_X.g23803.t2	20	838
X.g19944.t1__Cnig_chr_X.g23804.t1	1	82
X.g19945.t1__Cnig_chr_X.g23805.t1	21	1502
X.g19947.t2__Cnig_chr_X.g23806.t2	4144	51455
X.g19948.t1__Cnig_chr_X.g23807.t1	4775	29857
X.g19949.t1__Cnig_chr_X.g23808.t1	28	1303
X.g19950.t3__Cnig_chr_X.g23809.t1	273	10605
X.g19951.t2__Cnig_chr_X.g23810.t1	10	422
X.g19952.t1__Cnig_chr_X.g23811.t1	5	542
X.g19954.t1__Cnig_chr_X.g23812.t1	80	2202
X.g19955.t1__Cnig_chr_X.g23813.t1	27	635
X.g19956.t1__Cnig_chr_X.g23814.t1	17	215
X.g19957.t1__Cnig_chr_X.g23815.t1	26	537
X.g19958.t1__Cnig_chr_X.g23816.t1	8	171
X.g19959.t1__Cnig_chr_X.g23817.t1	0	5
X.g19960.t2__Cnig_chr_X.g23818.t2	67	3781
X.g19961.t1__Cnig_chr_X.g23819.t2	1	15
X.g19962.t1__Cnig_chr_X.g23820.t1	1	25
X.g19963.t1__Cnig_chr_X.g23821.t2	44	1834
X.g19966.t2__Cnig_chr_X.g23825.t1	419	15191
X.g19967.t1__Cnig_chr_X.g23826.t1	484	21108
X.g19968.t1__Cnig_chr_X.g23827.t1	31	477
X.g19969.t1__Cnig_chr_X.g23828.t1	10	192
X.g19970.t1__Cnig_chr_X.g23829.t1	2	322
X.g19971.t1__Cnig_chr_X.g23830.t2	81	4680
X.g19972.t1__Cnig_chr_X.g23831.t1	481	14935
X.g19975.t2__Cnig_chr_X.g23836.t1	1	30
X.g19976.t2__Cnig_chr_X.g23837.t2	10	222
X.g19977.t1__Cnig_chr_X.g23838.t1	2	30
X.g19984.t1__Cnig_chr_X.g23844.t1	28	3269
X.g19985.t2__Cnig_chr_X.g23845.t1	17	256
X.g19987.t1__Cnig_chr_X.g23846.t3	6	53
X.g19988.t1__Cnig_chr_X.g23847.t2	22	965
X.g19990.t1__Cnig_chr_X.g23850.t1	43	1113
X.g19991.t1__Cnig_chr_X.g23851.t2	0	31
X.g19992.t1__Cnig_chr_X.g23852.t1	1	26
X.g19993.t1__Cnig_chr_X.g23853.t1	4	94
X.g19994.t1__Cnig_chr_X.g23854.t1	23	65
X.g19995.t1__Cnig_chr_X.g23855.t1	6	311
X.g19996.t1__Cnig_chr_X.g23856.t1	4	395
X.g19997.t2__Cnig_chr_X.g23857.t3	16	313
X.g19998.t2__Cnig_chr_X.g23858.t2	16	552
X.g19999.t1__Cnig_chr_X.g23859.t3	24	1245
X.g20000.t3__Cnig_chr_X.g23860.t2	10	175
X.g20001.t1__Cnig_chr_X.g23861.t1	72	5937
X.g20002.t2__Cnig_chr_X.g23862.t2	4521	3842
X.g20003.t1__Cnig_chr_X.g23863.t1	83	4764
X.g20004.t1__Cnig_chr_X.g23864.t1	12	150
X.g20005.t1__Cnig_chr_X.g23865.t1	4	141
X.g20006.t1__Cnig_chr_X.g23866.t1	3	5
X.g20007.t1__Cnig_chr_X.g23867.t1	10	747
X.g20008.t1__Cnig_chr_X.g23868.t1	341	222
X.g20010.t2__Cnig_chr_X.g23869.t2	24	52
X.g20011.t1__Cnig_chr_X.g23870.t1	64	93
X.g20012.t1__Cnig_chr_X.g23871.t1	7	10
X.g20014.t1__Cnig_chr_X.g23873.t1	5	166
X.g20015.t1__Cnig_chr_X.g23874.t3	7	21
X.g20017.t1__Cnig_chr_X.g23875.t1	4	73
X.g20018.t1__Cnig_chr_X.g23880.t2	5	17
X.g20019.t1__Cnig_chr_X.g23877.t2	6	133
X.g20020.t1__Cnig_chr_X.g23883.t4	0	74
X.g20021.t2__Cnig_chr_X.g23885.t3	65	1166
X.g20022.t1__Cnig_chr_X.g23887.t1	8	248
X.g20023.t1__Cnig_chr_X.g23888.t2	2	44
X.g20024.t1__Cnig_chr_X.g23889.t1	90	6853
X.g20025.t1__Cnig_chr_X.g23890.t1	172	5345
X.g20026.t1__Cnig_chr_X.g23891.t2	15	943
X.g20027.t2__Cnig_chr_X.g23892.t1	10	313
X.g20028.t2__Cnig_chr_X.g23893.t1	4	175
X.g20029.t1__Cnig_chr_X.g23894.t1	65	3865
X.g20030.t1__Cnig_chr_X.g23896.t1	37	106
X.g20031.t1__Cnig_chr_X.g23900.t1	2578	5965
X.g20032.t1__Cnig_chr_X.g23901.t2	5	12
X.g20035.t1__Cnig_chr_X.g23902.t1	92	5302
X.g20036.t2__Cnig_chr_X.g23904.t1	3	75
X.g20037.t3__Cnig_chr_X.g23905.t1	18	1171
X.g20038.t1__Cnig_chr_X.g23906.t2	26	1540
X.g20039.t3__Cnig_chr_X.g23907.t1	55	1951
X.g20040.t1__Cnig_chr_X.g23908.t1	119	7549
X.g20041.t1__Cnig_chr_X.g23909.t2	128	5042
X.g20042.t1__Cnig_chr_X.g23910.t1	1	207
X.g20043.t1__Cnig_chr_X.g23911.t1	1	8
X.g20044.t1__Cnig_chr_X.g23912.t1	2	14
X.g20045.t1__Cnig_chr_X.g23913.t1	7	239
X.g20046.t1__Cnig_chr_X.g23914.t3	27	1465
X.g20047.t1__Cnig_chr_X.g23915.t1	61	1986
X.g20048.t1__Cnig_chr_X.g23916.t1	6	73
X.g20049.t1__Cnig_chr_X.g23917.t1	0	1
X.g20052.t1__Cnig_chr_X.g23929.t1	8	18
X.g20053.t2__Cnig_chr_X.g23930.t2	23	1193
X.g20055.t1__Cnig_chr_X.g23931.t1	15	601
X.g20056.t1__Cnig_chr_X.g23932.t1	3	99
X.g20057.t1__Cnig_chr_X.g23933.t1	29	653
X.g20060.t1__Cnig_chr_X.g23936.t1	0	0
X.g20064.t1__Cnig_chr_X.g23943.t1	1	31
X.g20065.t3__Cnig_chr_X.g23945.t3	16	825
X.g20066.t2__Cnig_chr_X.g23946.t1	70	1739
X.g20067.t1__Cnig_chr_X.g23950.t1	25	1145
X.g20069.t1__Cnig_chr_X.g23952.t1	3	15
X.g20071.t2__Cnig_chr_X.g23953.t1	17	939
X.g20072.t1__Cnig_chr_X.g23954.t1	15	554
X.g20073.t1__Cnig_chr_X.g23955.t1	168	18241
X.g20074.t1__Cnig_chr_X.g23957.t1	1	16
X.g20075.t2__Cnig_chr_X.g23958.t1	103	2360
X.g20076.t2__Cnig_chr_X.g23959.t1	25	873
X.g20077.t2__Cnig_chr_X.g23960.t4	4	88
X.g20078.t1__Cnig_chr_X.g23961.t1	2	4
X.g20079.t1__Cnig_chr_X.g23962.t1	16	77
X.g20080.t3__Cnig_chr_X.g23963.t4	34	1140
X.g20083.t1__Cnig_chr_X.g23966.t1	79	1260
X.g20084.t1__Cnig_chr_X.g23967.t1	5	1010
X.g20086.t1__Cnig_chr_X.g23968.t1	48	2673
X.g20087.t2__Cnig_chr_X.g23969.t1	187	8209
X.g20088.t1__Cnig_chr_X.g23970.t3	25	917
X.g20089.t3__Cnig_chr_X.g23971.t1	3	45
X.g20090.t2__Cnig_chr_X.g23972.t2	1	6
X.g20091.t2__Cnig_chr_X.g23973.t1	0	98
X.g20093.t1__Cnig_chr_X.g23976.t1	1	5
X.g20094.t2__Cnig_chr_X.g23977.t2	0	5
X.g20095.t1__Cnig_chr_X.g23978.t1	28	903
X.g20096.t1__Cnig_chr_X.g23979.t2	0	5
X.g20097.t1__Cnig_chr_X.g23980.t1	27	816
X.g20098.t1__Cnig_chr_X.g23981.t2	7	342
X.g20099.t1__Cnig_chr_X.g23982.t1	2	4
X.g20100.t3__Cnig_chr_X.g23983.t3	8	351
X.g20101.t1__Cnig_chr_X.g23984.t1	5	513
X.g20103.t1__Cnig_chr_X.g23985.t1	51	2951
X.g20104.t1__Cnig_chr_X.g23987.t1	28	1840
X.g20106.t1__Cnig_chr_X.g23989.t1	4	190
X.g20108.t2__Cnig_chr_X.g23990.t1	92	6411
X.g20109.t1__Cnig_chr_X.g23992.t3	4	484
X.g20110.t2__Cnig_chr_X.g23993.t1	2	221
X.g20111.t1__Cnig_chr_X.g23994.t1	2	134
X.g20112.t1__Cnig_chr_X.g23995.t1	0	60
X.g20114.t1__Cnig_chr_X.g24000.t1	33	5812
X.g20115.t1__Cnig_chr_X.g24001.t1	6	359
X.g20116.t1__Cnig_chr_X.g24002.t2	66	6134
X.g20117.t3__Cnig_chr_X.g24003.t2	20	184
X.g20118.t2__Cnig_chr_X.g24004.t2	11	293
X.g20122.t1__Cnig_chr_X.g24006.t1	10	581
X.g20124.t1__Cnig_chr_X.g24008.t1	6	74
X.g20127.t1__Cnig_chr_X.g24016.t1	3	57
X.g20128.t1__Cnig_chr_X.g24017.t1	0	89
X.g20129.t2__Cnig_chr_X.g24018.t1	18	753
X.g20130.t1__Cnig_chr_X.g24019.t1	3	43
X.g20131.t1__Cnig_chr_X.g24020.t1	17	333
X.g20132.t2__Cnig_chr_X.g24021.t1	5	189
X.g20133.t3__Cnig_chr_X.g24023.t1	273	5529
X.g20134.t1__Cnig_chr_X.g24025.t1	49	1257
X.g20135.t1__Cnig_chr_X.g24026.t1	2	5
X.g20136.t1__Cnig_chr_X.g24027.t1	1	72
X.g20138.t2__Cnig_chr_X.g24028.t1	0	19
X.g20140.t2__Cnig_chr_X.g24029.t1	17	644
X.g20141.t1__Cnig_chr_X.g24030.t1	329	15097
X.g20142.t1__Cnig_chr_X.g24031.t1	3	108
X.g20143.t4__Cnig_chr_X.g24033.t1	1	11
X.g20144.t1__Cnig_chr_X.g24034.t2	0	93
X.g20146.t1__Cnig_chr_X.g24036.t1	2	120
X.g20147.t1__Cnig_chr_X.g24039.t1	112	7201
X.g20149.t3__Cnig_chr_X.g24040.t1	7	203
X.g20150.t1__Cnig_chr_X.g24043.t1	316	5521
X.g20151.t1__Cnig_chr_X.g24044.t1	0	15
X.g20153.t1__Cnig_chr_X.g24045.t2	20	295
X.g20155.t1__Cnig_chr_X.g24047.t1	8	374
X.g20156.t1__Cnig_chr_X.g24048.t2	82	2467
X.g20159.t1__Cnig_chr_X.g24049.t1	64	4865
X.g20160.t3__Cnig_chr_X.g24050.t1	2	241
X.g20161.t1__Cnig_chr_X.g24051.t1	1	10
X.g20162.t1__Cnig_chr_X.g24052.t1	16	444
X.g20163.t1__Cnig_chr_X.g24053.t1	24	1555
X.g20164.t1__Cnig_chr_X.g24054.t1	14	124
X.g20165.t1__Cnig_chr_X.g24055.t2	8	636
X.g20166.t1__Cnig_chr_X.g24056.t1	28	1980
X.g20167.t1__Cnig_chr_X.g24057.t2	82	1517
X.g20168.t2__Cnig_chr_X.g24060.t3	5	145
X.g20169.t1__Cnig_chr_X.g24061.t1	1	36
X.g20170.t1__Cnig_chr_X.g24062.t1	23	822
X.g20171.t1__Cnig_chr_X.g24063.t1	14	812
X.g20175.t1__Cnig_chr_X.g24066.t1	0	35
X.g20176.t1__Cnig_chr_X.g24067.t1	2	2
X.g20177.t1__Cnig_chr_X.g24068.t1	3	235
X.g20178.t1__Cnig_chr_X.g24069.t1	0	3
X.g20179.t1__Cnig_chr_X.g24070.t1	5	290
X.g20180.t1__Cnig_chr_X.g24071.t1	1	26
X.g20181.t1__Cnig_chr_X.g24072.t1	0	5
X.g20182.t1__Cnig_chr_X.g24073.t1	5	3
X.g20183.t1__Cnig_chr_X.g24074.t2	0	7
X.g20184.t1__Cnig_chr_X.g24075.t1	0	6
X.g20185.t1__Cnig_chr_X.g24076.t2	0	1
X.g20186.t1__Cnig_chr_X.g24077.t1	0	1
X.g20188.t1__Cnig_chr_X.g24079.t1	0	1
X.g20190.t3__Cnig_chr_X.g24082.t1	0	5
X.g20197.t1__Cnig_chr_X.g24089.t1	0	4
X.g20198.t1__Cnig_chr_X.g24090.t1	1	45
X.g20200.t1__Cnig_chr_X.g24091.t1	0	21
X.g20201.t1__Cnig_chr_X.g24092.t1	0	70
X.g20206.t2__Cnig_chr_X.g23683.t1	4	129
X.g20221.t1__Cnig_chr_X.g23703.t1	20	228
X.g20224.t2__Cnig_chr_X.g23706.t2	16	254
X.g20225.t1__Cnig_chr_X.g23708.t2	2	386
X.g20228.t1__Cnig_chr_X.g23711.t2	0	0
X.g20229.t1__Cnig_chr_X.g23712.t1	0	28
X.g20230.t3__Cnig_chr_X.g23713.t1	3	3
X.g20231.t1__Cnig_chr_X.g23715.t1	0	3
X.g20236.t1__Cnig_chr_X.g24095.t1	1	80
X.g20237.t1__Cnig_chr_X.g24096.t1	2	70
X.g20238.t1__Cnig_chr_X.g24097.t1	0	22
X.g20239.t1__Cnig_chr_X.g24098.t1	5	161
X.g20240.t1__Cnig_chr_X.g24099.t1	0	7
X.g20241.t1__Cnig_chr_X.g24101.t1	60	3482
X.g20242.t3__Cnig_chr_X.g24102.t2	67	1847
X.g20243.t2__Cnig_chr_X.g24103.t2	3	147
X.g20244.t3__Cnig_chr_X.g24104.t1	10	300
X.g20245.t1__Cnig_chr_X.g24106.t2	31	2115
X.g20246.t1__Cnig_chr_X.g24107.t1	0	7
X.g20247.t1__Cnig_chr_X.g24108.t1	0	49
X.g20248.t1__Cnig_chr_X.g24109.t1	22	532
X.g20249.t3__Cnig_chr_X.g24110.t1	14	845
X.g20250.t1__Cnig_chr_X.g24111.t1	27	1466
X.g20251.t2__Cnig_chr_X.g24112.t2	19	59
X.g20252.t1__Cnig_chr_X.g24113.t1	578	19557
X.g20253.t3__Cnig_chr_X.g24114.t1	78	3793
X.g20254.t1__Cnig_chr_X.g24115.t1	1	218
X.g20255.t3__Cnig_chr_X.g24116.t1	37	994
X.g20256.t1__Cnig_chr_X.g24119.t2	99	3262
X.g20257.t1__Cnig_chr_X.g24120.t2	5	875
X.g20258.t1__Cnig_chr_X.g24121.t2	2	247
X.g20259.t1__Cnig_chr_X.g24122.t1	0	109
X.g20261.t1__Cnig_chr_X.g24124.t1	69	4880
X.g20262.t1__Cnig_chr_X.g24125.t1	799	32011
X.g20263.t2__Cnig_chr_X.g24126.t2	19	646
X.g20264.t1__Cnig_chr_X.g24127.t1	16	621
X.g20265.t1__Cnig_chr_X.g24128.t1	1	12
X.g20266.t3__Cnig_chr_X.g24129.t1	21	648
X.g20271.t1__Cnig_chr_X.g24132.t1	11	3145
X.g20272.t3__Cnig_chr_X.g24133.t2	8	224
X.g20273.t2__Cnig_chr_X.g24134.t1	2	8
X.g20274.t1__Cnig_chr_X.g24135.t1	2	18
X.g20275.t1__Cnig_chr_X.g24136.t4	22	1326
X.g20276.t1__Cnig_chr_X.g24137.t1	31	2812
X.g20279.t1__Cnig_chr_X.g24140.t2	6	43
X.g20281.t2__Cnig_chr_X.g24145.t2	41	1093
X.g20282.t1__Cnig_chr_X.g24147.t2	0	12
X.g20284.t1__Cnig_chr_X.g24149.t1	1	88
X.g20286.t1__Cnig_chr_X.g24151.t2	0	61
X.g20288.t3__Cnig_chr_X.g24156.t1	19	267
X.g20289.t1__Cnig_chr_X.g24157.t1	18	1257
X.g20290.t1__Cnig_chr_X.g24158.t1	37	791
X.g20291.t1__Cnig_chr_X.g24159.t2	65	96
X.g20292.t1__Cnig_chr_X.g24160.t1	0	134
X.g20293.t1__Cnig_chr_X.g24161.t2	95	2604
X.g20296.t3__Cnig_chr_X.g24167.t3	34	1594
X.g20297.t1__Cnig_chr_X.g24168.t1	12	932
X.g20298.t1__Cnig_chr_X.g24169.t1	45	1667
X.g20299.t1__Cnig_chr_X.g24170.t1	2	84
X.g20300.t2__Cnig_chr_X.g24171.t1	10	220
X.g20301.t1__Cnig_chr_X.g24172.t1	55	1488
X.g20302.t2__Cnig_chr_X.g24173.t1	33	1132
X.g20303.t1__Cnig_chr_X.g24174.t1	7	355
X.g20305.t2__Cnig_chr_X.g24175.t1	25	810
X.g20306.t3__Cnig_chr_X.g24176.t1	2626	239
X.g20307.t1__Cnig_chr_X.g24178.t1	4	220
X.g20308.t3__Cnig_chr_X.g24179.t2	0	389
X.g20309.t2__Cnig_chr_X.g24180.t1	19	2886
X.g20310.t1__Cnig_chr_X.g24181.t1	52	1210
X.g20312.t1__Cnig_chr_X.g24183.t1	3	42
X.g20313.t1__Cnig_chr_X.g24184.t2	1	20
X.g20314.t1__Cnig_chr_X.g24185.t1	1	131
X.g20316.t2__Cnig_chr_X.g24186.t3	0	6
X.g20317.t1__Cnig_chr_X.g24188.t3	76	1046
X.g20318.t1__Cnig_chr_X.g24189.t1	6	163
X.g20319.t1__Cnig_chr_X.g24190.t1	20	675
X.g20321.t3__Cnig_chr_X.g24192.t2	9	223
X.g20325.t1__Cnig_chr_X.g24195.t1	36	1237
X.g20329.t2__Cnig_chr_X.g24196.t2	25	118
X.g20330.t3__Cnig_chr_X.g24198.t4	16	620
X.g20331.t1__Cnig_chr_X.g24199.t1	0	77
X.g20332.t1__Cnig_chr_X.g24200.t1	20	352
X.g20333.t2__Cnig_chr_X.g24202.t1	0	85
X.g20334.t1__Cnig_chr_X.g24203.t1	6	251
X.g20335.t1__Cnig_chr_X.g24204.t1	7	286
X.g20336.t1__Cnig_chr_X.g24205.t1	31	928
X.g20337.t3__Cnig_chr_X.g24206.t1	9	130
X.g20338.t1__Cnig_chr_X.g24207.t1	78	3285
X.g20339.t1__Cnig_chr_X.g24208.t1	2	429
X.g20340.t2__Cnig_chr_X.g24209.t3	89	3552
X.g20342.t3__Cnig_chr_X.g24210.t1	11	184
X.g20345.t1__Cnig_chr_X.g24212.t1	11	188
X.g20346.t1__Cnig_chr_X.g24213.t1	300	5261
X.g20347.t3__Cnig_chr_X.g24214.t2	17	377
X.g20348.t3__Cnig_chr_X.g24215.t1	154	9299
X.g20349.t1__Cnig_chr_X.g24217.t3	15	392
X.g20350.t1__Cnig_chr_X.g24218.t1	12	617
X.g20351.t1__Cnig_chr_X.g24220.t2	7	46
X.g20352.t1__Cnig_chr_X.g24221.t3	0	2
X.g20353.t1__Cnig_chr_X.g24222.t4	0	1
X.g20354.t1__Cnig_chr_X.g24223.t2	5	177
X.g20355.t1__Cnig_chr_X.g24224.t1	2	43
X.g20356.t1__Cnig_chr_X.g24225.t1	18	1085
X.g20357.t1__Cnig_chr_X.g24226.t1	1	108
X.g20358.t1__Cnig_chr_X.g24227.t1	1	11
X.g20359.t1__Cnig_chr_X.g24228.t1	6	919
X.g20361.t1__Cnig_chr_X.g24229.t2	28	1892
X.g20362.t1__Cnig_chr_X.g24230.t1	0	8
X.g20363.t1__Cnig_chr_X.g24231.t1	4	456
X.g20364.t1__Cnig_chr_X.g24232.t1	1	27
X.g20365.t1__Cnig_chr_X.g24233.t1	4	462
X.g20366.t3__Cnig_chr_X.g24234.t1	4	409
X.g20367.t2__Cnig_chr_X.g24235.t1	5	140
X.g20368.t1__Cnig_chr_X.g24236.t1	47	3428
X.g20369.t1__Cnig_chr_X.g24237.t1	7	36
X.g20370.t1__Cnig_chr_X.g24238.t1	52	2231
X.g20371.t1__Cnig_chr_X.g24239.t1	47	104
X.g20372.t1__Cnig_chr_X.g24240.t1	7336	20207
X.g20373.t1__Cnig_chr_X.g24241.t1	0	91
X.g20374.t2__Cnig_chr_X.g24242.t1	26	690
X.g20375.t1__Cnig_chr_X.g24243.t1	361	17055
X.g20376.t1__Cnig_chr_X.g24244.t1	5	53
X.g20377.t3__Cnig_chr_X.g24246.t2	48	1557
X.g20378.t1__Cnig_chr_X.g24247.t1	6	69
X.g20379.t1__Cnig_chr_X.g24248.t1	4	86
X.g20380.t1__Cnig_chr_X.g24249.t1	3	286
X.g20382.t1__Cnig_chr_X.g24250.t1	10	1262
X.g20383.t1__Cnig_chr_X.g24251.t1	3	138
X.g20384.t1__Cnig_chr_X.g24252.t1	35	1506
X.g20385.t1__Cnig_chr_X.g24253.t2	4	61
X.g20386.t2__Cnig_chr_X.g24254.t1	4	67
X.g20387.t1__Cnig_chr_X.g24255.t1	14	565
X.g20388.t1__Cnig_chr_X.g24257.t2	0	118
X.g20389.t2__Cnig_chr_X.g24259.t1	0	30
X.g20390.t3__Cnig_chr_X.g24260.t2	28	2376
X.g20391.t1__Cnig_chr_X.g24261.t1	2	152
X.g20392.t1__Cnig_chr_X.g24262.t1	77	6367
X.g20393.t3__Cnig_chr_X.g24263.t1	20	1193
X.g20394.t1__Cnig_chr_X.g24267.t1	158	4534
X.g20395.t3__Cnig_chr_X.g24268.t1	13	528
X.g20396.t1__Cnig_chr_X.g24269.t1	25	1751
X.g20398.t1__Cnig_chr_X.g24270.t2	20	612
X.g20399.t3__Cnig_chr_X.g24271.t3	11	276
X.g20400.t3__Cnig_chr_X.g24272.t2	181	6245
X.g20401.t1__Cnig_chr_X.g24273.t1	108	4565
X.g20406.t1__Cnig_chr_X.g24274.t1	0	1354
X.g20407.t1__Cnig_chr_X.g24276.t1	4	239
X.g20408.t1__Cnig_chr_X.g24277.t2	73	220
X.g20409.t1__Cnig_chr_X.g24279.t1	57	1080
X.g20410.t1__Cnig_chr_X.g24280.t1	7	130
X.g20411.t1__Cnig_chr_X.g24282.t1	20	561
X.g20412.t1__Cnig_chr_X.g24283.t1	29	841
X.g20413.t1__Cnig_chr_X.g24284.t3	59	2675
X.g20414.t2__Cnig_chr_X.g24285.t2	15	298
X.g20415.t1__Cnig_chr_X.g24286.t2	2	108
X.g20417.t1__Cnig_chr_X.g24287.t1	135	2733
X.g20418.t1__Cnig_chr_X.g24288.t1	0	0
X.g20419.t1__Cnig_chr_X.g24291.t1	0	0
X.g20421.t2__Cnig_chr_X.g24293.t2	18	932
X.g20422.t1__Cnig_chr_X.g24294.t1	9	174
X.g20423.t2__Cnig_chr_X.g24295.t1	4	20
X.g20424.t1__Cnig_chr_X.g24296.t1	0	5
X.g20425.t1__Cnig_chr_X.g24297.t2	31	1699
X.g20426.t1__Cnig_chr_X.g24298.t1	15	786
X.g20427.t1__Cnig_chr_X.g24299.t3	4	109
X.g20428.t2__Cnig_chr_X.g24300.t1	38	2065
X.g20429.t1__Cnig_chr_X.g24303.t1	25	1634
X.g20431.t1__Cnig_chr_X.g24304.t1	105	4399
X.g20433.t2__Cnig_chr_X.g24305.t3	3	105
X.g20434.t1__Cnig_chr_X.g24306.t2	21	1151
X.g20436.t1__Cnig_chr_X.g24309.t2	5	20
X.g20437.t1__Cnig_chr_X.g24310.t1	90	1870
X.g20438.t1__Cnig_chr_X.g24312.t1	36	1827
X.g20439.t1__Cnig_chr_X.g24313.t1	29	1056
