gene_id	HM1_Cbr	HM1_Cni
V.g18361.t1__Cnig_chr_V.g21916.t1	7	3
V.g18362.t1__Cnig_chr_V.g21917.t2	341	314
V.g18363.t1__Cnig_chr_V.g21918.t1	4	5
V.g18364.t1__Cnig_chr_V.g21919.t1	98	90
V.g18365.t1__Cnig_chr_V.g21920.t2	72	74
V.g18366.t2__Cnig_chr_V.g21921.t1	912	1162
V.g18367.t1__Cnig_chr_V.g21922.t1	275	256
V.g18368.t1__Cnig_chr_V.g21923.t1	74	187
V.g18369.t1__Cnig_chr_V.g21924.t1	409	410
V.g18370.t1__Cnig_chr_V.g21925.t1	81	86
V.g18371.t1__Cnig_chr_V.g21926.t2	98	117
V.g18373.t1__Cnig_chr_V.g21927.t1	115	93
V.g18374.t1__Cnig_chr_V.g21928.t2	257	253
V.g18375.t1__Cnig_chr_V.g21929.t2	9	8
V.g18376.t1__Cnig_chr_V.g21930.t1	6	6
V.g18377.t1__Cnig_chr_V.g21931.t1	5	5
V.g18378.t1__Cnig_chr_V.g21932.t1	233	233
V.g18379.t1__Cnig_chr_V.g21933.t2	2	0
V.g18380.t1__Cnig_chr_V.g21934.t2	131	130
V.g18381.t1__Cnig_chr_V.g21935.t2	18	19
V.g18383.t1__Cnig_chr_V.g21936.t1	1	0
V.g18384.t1__Cnig_chr_V.g21937.t1	1048	1054
V.g18385.t2__Cnig_chr_V.g21938.t2	234	137
V.g18386.t1__Cnig_chr_V.g21940.t1	143	142
V.g18388.t2__Cnig_chr_V.g21942.t1	73	103
V.g18392.t2__Cnig_chr_V.g21947.t1	111	108
V.g18393.t1__Cnig_chr_V.g21948.t2	128	127
V.g18395.t2__Cnig_chr_V.g21949.t1	11	11
V.g18396.t1__Cnig_chr_V.g21950.t1	10	10
V.g18398.t1__Cnig_chr_V.g21951.t1	11	10
V.g18399.t2__Cnig_chr_V.g21952.t2	51	50
V.g18400.t2__Cnig_chr_V.g21953.t1	637	635
V.g18401.t1__Cnig_chr_V.g21962.t1	370	377
V.g18402.t1__Cnig_chr_V.g21961.t3	153	143
V.g18403.t1__Cnig_chr_V.g21959.t1	238	215
V.g18404.t1__Cnig_chr_V.g21958.t1	13	11
V.g18405.t1__Cnig_chr_V.g21957.t1	9812	9819
V.g18406.t1__Cnig_chr_V.g21956.t4	31	38
V.g18407.t2__Cnig_chr_V.g21955.t1	29	28
V.g18408.t1__Cnig_chr_V.g21966.t1	1305	1309
V.g18409.t1__Cnig_chr_V.g21965.t1	1013	1014
V.g18410.t2__Cnig_chr_V.g21964.t1	484	274
V.g18411.t1__Cnig_chr_V.g21970.t1	94	82
V.g18412.t1__Cnig_chr_V.g21971.t1	45	61
V.g18413.t1__Cnig_chr_V.g21972.t1	10	6
V.g18414.t1__Cnig_chr_V.g21973.t1	31	33
V.g18415.t1__Cnig_chr_V.g21974.t1	1	2
V.g18418.t2__Cnig_chr_V.g21977.t1	0	0
V.g18419.t2__Cnig_chr_V.g21978.t1	8	8
V.g18420.t1__Cnig_chr_V.g21979.t1	7	7
V.g18421.t1__Cnig_chr_V.g21980.t1	13	13
V.g18422.t1__Cnig_chr_V.g21981.t1	8	8
V.g18423.t1__Cnig_chr_V.g21982.t1	141	142
V.g18425.t1__Cnig_chr_V.g21986.t2	49	25
V.g18426.t1__Cnig_chr_V.g21987.t1	421	403
V.g18427.t1__Cnig_chr_V.g21989.t1	1	0
V.g18428.t1__Cnig_chr_V.g21990.t1	0	0
V.g18429.t1__Cnig_chr_V.g21991.t1	1	0
V.g18430.t1__Cnig_chr_V.g21992.t1	60	60
V.g18431.t1__Cnig_chr_V.g21993.t1	11	28
V.g18432.t1__Cnig_chr_V.g21994.t1	6	4
V.g18433.t2__Cnig_chr_V.g21997.t1	0	0
V.g18434.t1__Cnig_chr_V.g21998.t1	8	7
V.g18435.t1__Cnig_chr_V.g21999.t2	1	2
V.g18436.t1__Cnig_chr_V.g22000.t3	8	9
V.g18437.t1__Cnig_chr_V.g22001.t2	2	2
V.g18439.t1__Cnig_chr_V.g22002.t1	2	2
V.g18440.t1__Cnig_chr_V.g22003.t1	101	96
V.g18441.t1__Cnig_chr_V.g22004.t1	6	6
V.g18443.t1__Cnig_chr_V.g22005.t1	135	128
V.g18444.t1__Cnig_chr_V.g22006.t1	13	17
V.g18445.t1__Cnig_chr_V.g22007.t2	5	5
V.g18446.t1__Cnig_chr_V.g22008.t1	409	402
V.g18447.t1__Cnig_chr_V.g22010.t1	12	15
V.g18448.t1__Cnig_chr_V.g22011.t1	4	5
V.g18449.t1__Cnig_chr_V.g22012.t1	765	777
V.g18450.t1__Cnig_chr_V.g22014.t2	0	1
V.g18451.t1__Cnig_chr_V.g22015.t2	220	223
V.g18452.t3__Cnig_chr_V.g22016.t1	28	27
V.g18453.t1__Cnig_chr_V.g22017.t1	1598	1618
V.g18454.t1__Cnig_chr_V.g22018.t1	208	216
V.g18455.t1__Cnig_chr_V.g22019.t2	3	2
V.g18457.t1__Cnig_chr_V.g22023.t1	599	597
V.g18458.t1__Cnig_chr_V.g22024.t1	573	571
V.g18461.t1__Cnig_chr_V.g22027.t2	139	140
V.g18462.t1__Cnig_chr_V.g22028.t1	363	361
V.g18463.t1__Cnig_chr_V.g22029.t1	47	44
V.g18464.t1__Cnig_chr_V.g22030.t1	20	21
V.g18465.t2__Cnig_chr_V.g22031.t1	56	58
V.g18466.t1__Cnig_chr_V.g22032.t1	144	145
V.g18467.t2__Cnig_chr_V.g22033.t1	325	317
V.g18468.t1__Cnig_chr_V.g22034.t1	1138	1117
V.g18469.t1__Cnig_chr_V.g22035.t1	505	505
V.g18470.t1__Cnig_chr_V.g22036.t1	67	68
V.g18471.t2__Cnig_chr_V.g22037.t1	189	189
V.g18472.t2__Cnig_chr_V.g22039.t1	95	92
V.g18473.t1__Cnig_chr_V.g22040.t1	32	31
V.g18474.t1__Cnig_chr_V.g22041.t1	0	0
V.g18475.t1__Cnig_chr_V.g22043.t1	3	3
V.g18476.t1__Cnig_chr_V.g22044.t2	43	43
V.g18477.t1__Cnig_chr_V.g22045.t1	31	44
V.g18478.t1__Cnig_chr_V.g22046.t1	160	161
V.g18480.t1__Cnig_chr_V.g22048.t1	1	2
V.g18481.t1__Cnig_chr_V.g22049.t3	6	6
V.g18482.t2__Cnig_chr_V.g22050.t1	1349	1330
V.g18484.t1__Cnig_chr_V.g22051.t1	7	1
V.g18485.t1__Cnig_chr_V.g22055.t2	15	5
V.g18486.t1__Cnig_chr_V.g22056.t3	3	3
V.g18490.t1__Cnig_chr_V.g22060.t2	10	10
V.g18491.t1__Cnig_chr_V.g22061.t1	24	24
V.g18492.t2__Cnig_chr_V.g22062.t1	2225	1112
V.g18494.t1__Cnig_chr_V.g22069.t3	60	62
V.g18495.t1__Cnig_chr_V.g22070.t1	143	144
V.g18496.t2__Cnig_chr_V.g22071.t3	4	3
V.g18497.t2__Cnig_chr_V.g22072.t1	12	3
V.g18498.t1__Cnig_chr_V.g22073.t1	239	241
V.g18500.t2__Cnig_chr_V.g22074.t1	25	25
V.g18502.t1__Cnig_chr_V.g22076.t1	187	190
V.g18505.t1__Cnig_chr_V.g22078.t1	23	25
V.g18506.t1__Cnig_chr_V.g22079.t1	94	94
V.g18507.t1__Cnig_chr_V.g22080.t1	159	158
V.g18508.t1__Cnig_chr_V.g22081.t1	134	130
V.g18509.t1__Cnig_chr_V.g22083.t1	10	32
V.g18510.t1__Cnig_chr_V.g21672.t1	50	35
V.g18512.t1__Cnig_chr_V.g21671.t1	40	52
V.g18513.t1__Cnig_chr_V.g21700.t1	477	432
V.g18514.t1__Cnig_chr_V.g21699.t2	41	47
V.g18515.t1__Cnig_chr_V.g21698.t3	68	72
V.g18516.t1__Cnig_chr_V.g21697.t1	147	133
V.g18517.t1__Cnig_chr_V.g21696.t1	82	77
V.g18519.t2__Cnig_chr_V.g21623.t1	0	0
X.g18522.t1__Cnig_chr_X.g22171.t1	60	71
X.g18523.t1__Cnig_chr_X.g22172.t1	119	130
X.g18524.t1__Cnig_chr_X.g22173.t1	44	51
X.g18525.t1__Cnig_chr_X.g22174.t1	2	3
X.g18526.t1__Cnig_chr_X.g22175.t2	345	388
X.g18527.t1__Cnig_chr_X.g22176.t1	14	13
X.g18528.t3__Cnig_chr_X.g22177.t2	25	26
X.g18529.t1__Cnig_chr_X.g22178.t2	287	317
X.g18530.t2__Cnig_chr_X.g22180.t1	624	343
X.g18531.t4__Cnig_chr_X.g22183.t3	68	137
X.g18532.t2__Cnig_chr_X.g22185.t1	30	23
X.g18536.t1__Cnig_chr_X.g22187.t1	94	98
X.g18537.t1__Cnig_chr_X.g22188.t1	4	4
X.g18538.t1__Cnig_chr_X.g22190.t1	7	6
X.g18539.t2__Cnig_chr_X.g22191.t1	73	36
X.g18540.t3__Cnig_chr_X.g22193.t1	7	8
X.g18541.t1__Cnig_chr_X.g22194.t1	70	76
X.g18542.t1__Cnig_chr_X.g22195.t1	25	26
X.g18543.t1__Cnig_chr_X.g22196.t1	260	282
X.g18544.t2__Cnig_chr_X.g22197.t1	9	6
X.g18545.t1__Cnig_chr_X.g22198.t1	181	193
X.g18546.t1__Cnig_chr_X.g22199.t1	187	210
X.g18547.t1__Cnig_chr_X.g22200.t1	385	451
X.g18548.t1__Cnig_chr_X.g22201.t1	5	5
X.g18549.t2__Cnig_chr_X.g22203.t1	188	197
X.g18550.t1__Cnig_chr_X.g22204.t1	65	70
X.g18552.t1__Cnig_chr_X.g22207.t1	7	9
X.g18553.t1__Cnig_chr_X.g22208.t1	73	73
X.g18554.t1__Cnig_chr_X.g22209.t1	175	185
X.g18555.t1__Cnig_chr_X.g22210.t1	30	30
X.g18557.t2__Cnig_chr_X.g22212.t2	14	42
X.g18560.t3__Cnig_chr_X.g22214.t3	161	81
X.g18561.t1__Cnig_chr_X.g22215.t1	10	11
X.g18562.t1__Cnig_chr_X.g22216.t2	71	87
X.g18563.t1__Cnig_chr_X.g22217.t1	177	182
X.g18564.t1__Cnig_chr_X.g22218.t1	106	109
X.g18566.t1__Cnig_chr_X.g22219.t2	9	9
X.g18567.t2__Cnig_chr_X.g22220.t2	145	155
X.g18568.t2__Cnig_chr_X.g22221.t1	45	51
X.g18569.t2__Cnig_chr_X.g22223.t1	87	88
X.g18570.t1__Cnig_chr_X.g22224.t1	16	17
X.g18571.t1__Cnig_chr_X.g22225.t1	85	102
X.g18572.t1__Cnig_chr_X.g22226.t2	40	46
X.g18575.t2__Cnig_chr_X.g22227.t2	41	199
X.g18576.t1__Cnig_chr_X.g22228.t1	112	119
X.g18577.t1__Cnig_chr_X.g22229.t1	32	36
X.g18578.t2__Cnig_chr_X.g22230.t1	83	86
X.g18579.t1__Cnig_chr_X.g22231.t1	5	5
X.g18580.t1__Cnig_chr_X.g22233.t1	14	14
X.g18581.t1__Cnig_chr_X.g22234.t1	8	9
X.g18582.t1__Cnig_chr_X.g22235.t1	15	18
X.g18584.t2__Cnig_chr_X.g22236.t1	36	38
X.g18586.t1__Cnig_chr_X.g22237.t3	87	310
X.g18587.t2__Cnig_chr_X.g22238.t2	181	190
X.g18589.t1__Cnig_chr_X.g22239.t1	15	47
X.g18590.t2__Cnig_chr_X.g22241.t1	26	27
X.g18591.t1__Cnig_chr_X.g22242.t2	103	85
X.g18592.t2__Cnig_chr_X.g22243.t1	39	50
X.g18593.t1__Cnig_chr_X.g22244.t1	9	8
X.g18595.t1__Cnig_chr_X.g22246.t3	455	467
X.g18596.t1__Cnig_chr_X.g22247.t1	228	255
X.g18597.t1__Cnig_chr_X.g22248.t1	133	146
X.g18598.t1__Cnig_chr_X.g22250.t2	1321	218
X.g18600.t2__Cnig_chr_X.g22252.t2	230	318
X.g18602.t2__Cnig_chr_X.g22254.t2	14	14
X.g18603.t1__Cnig_chr_X.g22255.t1	36	41
X.g18604.t1__Cnig_chr_X.g22256.t1	29	26
X.g18605.t1__Cnig_chr_X.g22257.t1	170	171
X.g18606.t1__Cnig_chr_X.g22258.t1	526	558
X.g18607.t1__Cnig_chr_X.g22259.t1	178	179
X.g18608.t3__Cnig_chr_X.g22260.t1	11	12
X.g18609.t2__Cnig_chr_X.g22262.t2	262	305
X.g18610.t1__Cnig_chr_X.g22263.t3	23	59
X.g18611.t1__Cnig_chr_X.g22266.t2	201	207
X.g18612.t1__Cnig_chr_X.g22267.t1	24	28
X.g18613.t1__Cnig_chr_X.g22268.t2	1	20
X.g18615.t2__Cnig_chr_X.g22269.t2	1104	1391
X.g18616.t1__Cnig_chr_X.g22270.t1	24	28
X.g18617.t1__Cnig_chr_X.g22271.t1	11	11
X.g18618.t1__Cnig_chr_X.g22273.t1	60	62
X.g18619.t1__Cnig_chr_X.g22274.t2	7	7
X.g18620.t1__Cnig_chr_X.g22275.t1	1359	49
X.g18621.t1__Cnig_chr_X.g22277.t2	4	6
X.g18622.t1__Cnig_chr_X.g22278.t1	9	10
X.g18623.t1__Cnig_chr_X.g22279.t1	28	21
X.g18624.t1__Cnig_chr_X.g22280.t3	136	143
X.g18625.t2__Cnig_chr_X.g22281.t2	86	93
X.g18626.t1__Cnig_chr_X.g22282.t1	17	20
X.g18627.t1__Cnig_chr_X.g22285.t3	5	23
X.g18628.t2__Cnig_chr_X.g22286.t3	53	57
X.g18629.t3__Cnig_chr_X.g22287.t2	466	485
X.g18630.t2__Cnig_chr_X.g22288.t1	169	189
X.g18631.t1__Cnig_chr_X.g22289.t1	16	16
X.g18633.t1__Cnig_chr_X.g22291.t1	1	0
X.g18634.t1__Cnig_chr_X.g22295.t2	17	20
X.g18639.t1__Cnig_chr_X.g22300.t4	15	16
X.g18640.t2__Cnig_chr_X.g22301.t1	55	55
X.g18641.t2__Cnig_chr_X.g22303.t3	58	66
X.g18642.t1__Cnig_chr_X.g22304.t1	267	279
X.g18644.t1__Cnig_chr_X.g22305.t2	11	16
X.g18645.t1__Cnig_chr_X.g22306.t3	5	6
X.g18646.t1__Cnig_chr_X.g22307.t1	106	107
X.g18647.t1__Cnig_chr_X.g22308.t1	132	12
X.g18648.t1__Cnig_chr_X.g22309.t1	2014	1989
X.g18649.t2__Cnig_chr_X.g22310.t2	103	282
X.g18651.t1__Cnig_chr_X.g22311.t1	23	23
X.g18654.t5__Cnig_chr_X.g22314.t1	137	161
X.g18655.t1__Cnig_chr_X.g22315.t1	2	3
X.g18656.t1__Cnig_chr_X.g22318.t1	40	49
X.g18657.t1__Cnig_chr_X.g22319.t1	812	817
X.g18658.t1__Cnig_chr_X.g22321.t1	8	8
X.g18659.t1__Cnig_chr_X.g22322.t2	174	180
X.g18660.t1__Cnig_chr_X.g22323.t1	38	42
X.g18661.t1__Cnig_chr_X.g22324.t2	232	135
X.g18676.t1__Cnig_chr_X.g22164.t2	2	1
X.g18677.t1__Cnig_chr_X.g22165.t1	176	179
X.g18678.t1__Cnig_chr_X.g22168.t1	1	5
X.g18679.t1__Cnig_chr_X.g22169.t1	85	92
X.g18682.t1__Cnig_chr_X.g22332.t2	18	17
X.g18683.t1__Cnig_chr_X.g22333.t1	27	28
X.g18684.t1__Cnig_chr_X.g22334.t1	296	278
X.g18685.t1__Cnig_chr_X.g22335.t1	13	16
X.g18686.t1__Cnig_chr_X.g22336.t2	107	49
X.g18687.t1__Cnig_chr_X.g22340.t1	10	33
X.g18688.t1__Cnig_chr_X.g22341.t2	16	7
X.g18689.t1__Cnig_chr_X.g22342.t1	45	49
X.g18690.t1__Cnig_chr_X.g22343.t2	179	227
X.g18691.t1__Cnig_chr_X.g22344.t1	248	262
X.g18692.t1__Cnig_chr_X.g22345.t1	18	8
X.g18693.t3__Cnig_chr_X.g22346.t4	113	237
X.g18694.t1__Cnig_chr_X.g22347.t1	21	38
X.g18696.t1__Cnig_chr_X.g22348.t3	27	28
X.g18697.t1__Cnig_chr_X.g22349.t1	3	4
X.g18699.t2__Cnig_chr_X.g22350.t3	27	31
X.g18700.t2__Cnig_chr_X.g22351.t1	7	7
X.g18701.t2__Cnig_chr_X.g22352.t1	416	471
X.g18702.t1__Cnig_chr_X.g22353.t1	141	150
X.g18703.t1__Cnig_chr_X.g22354.t2	1	0
X.g18704.t1__Cnig_chr_X.g22355.t1	3	3
X.g18705.t1__Cnig_chr_X.g22356.t2	5	5
X.g18706.t1__Cnig_chr_X.g22357.t1	61	62
X.g18707.t1__Cnig_chr_X.g22358.t1	26	27
X.g18708.t2__Cnig_chr_X.g22359.t2	95	102
X.g18709.t1__Cnig_chr_X.g22360.t3	1276	1291
X.g18710.t1__Cnig_chr_X.g22361.t2	252	253
X.g18712.t1__Cnig_chr_X.g22362.t1	278	283
X.g18713.t1__Cnig_chr_X.g22363.t1	45	46
X.g18714.t1__Cnig_chr_X.g22364.t1	98	110
X.g18715.t3__Cnig_chr_X.g22365.t3	47	52
X.g18717.t1__Cnig_chr_X.g22366.t1	0	0
X.g18718.t1__Cnig_chr_X.g22368.t2	3	3
X.g18719.t1__Cnig_chr_X.g22369.t1	320	338
X.g18720.t1__Cnig_chr_X.g22370.t2	351	475
X.g18721.t1__Cnig_chr_X.g22371.t2	35	160
X.g18724.t1__Cnig_chr_X.g22401.t1	84	89
X.g18726.t2__Cnig_chr_X.g22374.t3	125	146
X.g18727.t1__Cnig_chr_X.g22375.t3	350	372
X.g18728.t2__Cnig_chr_X.g22376.t1	135	74
X.g18729.t1__Cnig_chr_X.g22378.t1	187	196
X.g18730.t1__Cnig_chr_X.g22379.t1	418	425
X.g18731.t1__Cnig_chr_X.g22380.t1	280	296
X.g18732.t2__Cnig_chr_X.g22381.t3	3173	3159
X.g18733.t1__Cnig_chr_X.g22382.t1	15	23
X.g18734.t2__Cnig_chr_X.g22383.t2	717	741
X.g18735.t1__Cnig_chr_X.g22384.t1	57	56
X.g18736.t2__Cnig_chr_X.g22385.t2	280	282
X.g18737.t4__Cnig_chr_X.g22386.t1	169	126
X.g18738.t1__Cnig_chr_X.g22392.t2	200	218
X.g18739.t3__Cnig_chr_X.g22394.t1	4	5
X.g18740.t1__Cnig_chr_X.g22395.t1	83	86
X.g18741.t1__Cnig_chr_X.g22396.t1	86	86
X.g18742.t2__Cnig_chr_X.g22397.t2	11	11
X.g18743.t1__Cnig_chr_X.g22398.t1	127	144
X.g18744.t2__Cnig_chr_X.g22399.t1	58	62
X.g18745.t3__Cnig_chr_X.g22400.t1	6	7
X.g18747.t1__Cnig_chr_X.g22403.t1	546	552
X.g18748.t1__Cnig_chr_X.g22404.t1	1	1
X.g18749.t1__Cnig_chr_X.g22405.t1	0	0
X.g18750.t1__Cnig_chr_X.g22406.t1	21	24
X.g18751.t2__Cnig_chr_X.g22408.t1	259	60
X.g18752.t2__Cnig_chr_X.g22410.t1	107	107
X.g18753.t1__Cnig_chr_X.g22411.t1	919	957
X.g18754.t1__Cnig_chr_X.g22412.t1	69	84
X.g18755.t1__Cnig_chr_X.g22413.t2	0	23
X.g18757.t1__Cnig_chr_X.g22414.t1	7	9
X.g18759.t1__Cnig_chr_X.g22415.t1	0	0
X.g18760.t2__Cnig_chr_X.g22416.t2	4	8
X.g18761.t1__Cnig_chr_X.g22417.t3	0	0
X.g18762.t1__Cnig_chr_X.g22418.t3	25	25
X.g18763.t1__Cnig_chr_X.g22419.t1	200	201
X.g18764.t1__Cnig_chr_X.g22420.t1	23	25
X.g18765.t1__Cnig_chr_X.g22421.t1	4	4
X.g18767.t1__Cnig_chr_X.g22424.t1	0	0
X.g18768.t2__Cnig_chr_X.g22425.t1	66	223
X.g18769.t1__Cnig_chr_X.g22427.t1	22	24
X.g18770.t1__Cnig_chr_X.g22428.t1	1	2
X.g18772.t1__Cnig_chr_X.g22429.t1	99	107
X.g18773.t1__Cnig_chr_X.g22430.t1	2	0
X.g18774.t1__Cnig_chr_X.g22431.t1	1	1
X.g18776.t1__Cnig_chr_X.g22432.t1	202	204
X.g18777.t3__Cnig_chr_X.g22433.t2	3	1
X.g18778.t1__Cnig_chr_X.g22434.t1	16	19
X.g18779.t1__Cnig_chr_X.g22435.t1	635	653
X.g18780.t1__Cnig_chr_X.g22436.t1	223	245
X.g18781.t1__Cnig_chr_X.g22437.t1	903	924
X.g18783.t1__Cnig_chr_X.g22439.t1	3	3
X.g18784.t1__Cnig_chr_X.g22440.t1	1	1
X.g18785.t1__Cnig_chr_X.g22441.t1	0	2
X.g18786.t2__Cnig_chr_X.g22442.t1	9	11
X.g18787.t1__Cnig_chr_X.g22444.t1	0	0
X.g18788.t1__Cnig_chr_X.g22445.t1	0	0
X.g18791.t3__Cnig_chr_X.g22447.t3	0	33
X.g18796.t1__Cnig_chr_X.g22452.t1	0	0
X.g18797.t3__Cnig_chr_X.g22453.t1	0	0
X.g18798.t1__Cnig_chr_X.g22454.t1	1	1
X.g18799.t1__Cnig_chr_X.g22455.t1	1	1
X.g18801.t3__Cnig_chr_X.g22456.t1	4	6
X.g18802.t3__Cnig_chr_X.g22458.t1	2	2
X.g18803.t1__Cnig_chr_X.g22459.t2	1	0
X.g18805.t1__Cnig_chr_X.g22462.t1	15	15
X.g18806.t1__Cnig_chr_X.g22463.t1	30	21
X.g18807.t1__Cnig_chr_X.g22464.t1	20	20
X.g18808.t2__Cnig_chr_X.g22467.t1	87	88
X.g18812.t1__Cnig_chr_X.g22474.t1	1	0
X.g18813.t1__Cnig_chr_X.g22476.t1	103	101
X.g18814.t1__Cnig_chr_X.g22477.t1	221	268
X.g18815.t1__Cnig_chr_X.g22478.t2	96	119
X.g18816.t3__Cnig_chr_X.g22479.t1	6	6
X.g18818.t1__Cnig_chr_X.g22481.t1	81	80
X.g18819.t1__Cnig_chr_X.g22482.t1	36	37
X.g18821.t2__Cnig_chr_X.g22483.t1	0	0
X.g18822.t1__Cnig_chr_X.g22484.t1	0	0
X.g18823.t1__Cnig_chr_X.g22485.t2	3	1
X.g18826.t1__Cnig_chr_X.g22487.t1	9	9
X.g18827.t2__Cnig_chr_X.g22492.t2	184	177
X.g18829.t1__Cnig_chr_X.g22493.t1	44	52
X.g18830.t1__Cnig_chr_X.g22494.t1	307	416
X.g18831.t1__Cnig_chr_X.g22495.t1	131	134
X.g18832.t1__Cnig_chr_X.g22496.t2	1	2
X.g18834.t1__Cnig_chr_X.g22497.t1	55	84
X.g18835.t1__Cnig_chr_X.g22498.t1	53	53
X.g18836.t1__Cnig_chr_X.g22499.t1	1181	1228
X.g18837.t1__Cnig_chr_X.g22500.t2	22	24
X.g18838.t1__Cnig_chr_X.g22501.t1	627	641
X.g18839.t1__Cnig_chr_X.g22502.t1	1632	1652
X.g18840.t2__Cnig_chr_X.g22503.t1	2	3
X.g18841.t1__Cnig_chr_X.g22504.t1	134	166
X.g18843.t1__Cnig_chr_X.g22505.t1	515	531
X.g18844.t2__Cnig_chr_X.g22506.t1	3	3
X.g18845.t1__Cnig_chr_X.g22507.t1	2	3
X.g18846.t1__Cnig_chr_X.g22508.t1	7	7
X.g18847.t1__Cnig_chr_X.g22509.t3	11	13
X.g18848.t1__Cnig_chr_X.g22510.t1	4	4
X.g18849.t3__Cnig_chr_X.g22511.t1	2	10
X.g18850.t1__Cnig_chr_X.g22512.t1	72	95
X.g18852.t1__Cnig_chr_X.g22516.t1	63	33
X.g18853.t1__Cnig_chr_X.g22517.t2	112	293
X.g18854.t1__Cnig_chr_X.g22518.t1	2	3
X.g18857.t2__Cnig_chr_X.g22521.t1	0	0
X.g18858.t2__Cnig_chr_X.g22522.t1	6	11
X.g18859.t4__Cnig_chr_X.g22524.t1	0	0
X.g18860.t2__Cnig_chr_X.g22526.t1	2	1
X.g18861.t1__Cnig_chr_X.g22527.t1	124	167
X.g18862.t1__Cnig_chr_X.g22528.t1	2	2
X.g18863.t1__Cnig_chr_X.g22529.t1	1	1
X.g18864.t3__Cnig_chr_X.g22530.t2	77	74
X.g18865.t1__Cnig_chr_X.g22531.t1	14	14
X.g18866.t1__Cnig_chr_X.g22532.t1	25	28
X.g18867.t1__Cnig_chr_X.g22533.t1	7	9
X.g18868.t1__Cnig_chr_X.g22534.t1	314	334
X.g18869.t2__Cnig_chr_X.g22535.t1	1399	1470
X.g18870.t2__Cnig_chr_X.g22536.t1	2	1
X.g18871.t1__Cnig_chr_X.g22537.t3	3	1
X.g18872.t1__Cnig_chr_X.g22538.t2	5922	6011
X.g18873.t1__Cnig_chr_X.g22539.t3	551	617
X.g18874.t2__Cnig_chr_X.g22540.t2	121	129
X.g18875.t1__Cnig_chr_X.g22541.t3	5	5
X.g18877.t2__Cnig_chr_X.g22542.t3	23	27
X.g18878.t1__Cnig_chr_X.g22543.t2	29	30
X.g18879.t1__Cnig_chr_X.g22544.t1	12	12
X.g18880.t1__Cnig_chr_X.g22546.t1	875	833
X.g18881.t1__Cnig_chr_X.g22547.t1	28	47
X.g18884.t1__Cnig_chr_X.g22552.t2	1	1
X.g18885.t1__Cnig_chr_X.g22553.t3	0	2
X.g18888.t1__Cnig_chr_X.g22555.t1	57	68
X.g18889.t1__Cnig_chr_X.g22556.t1	77	92
X.g18891.t2__Cnig_chr_X.g22557.t2	129	187
X.g18893.t1__Cnig_chr_X.g22558.t1	55	53
X.g18894.t2__Cnig_chr_X.g22559.t3	12	13
X.g18895.t2__Cnig_chr_X.g22560.t3	76	78
X.g18896.t1__Cnig_chr_X.g22561.t1	3	3
X.g18899.t1__Cnig_chr_X.g22564.t1	0	0
X.g18901.t1__Cnig_chr_X.g22565.t1	0	0
X.g18902.t2__Cnig_chr_X.g22566.t3	64	87
X.g18904.t1__Cnig_chr_X.g22567.t1	1	0
X.g18905.t3__Cnig_chr_X.g22568.t1	434	468
X.g18907.t1__Cnig_chr_X.g22570.t1	9	9
X.g18908.t3__Cnig_chr_X.g22571.t3	75	79
X.g18909.t3__Cnig_chr_X.g22572.t1	68	90
X.g18910.t1__Cnig_chr_X.g22573.t1	33	49
X.g18911.t1__Cnig_chr_X.g22575.t1	105	122
X.g18912.t1__Cnig_chr_X.g22576.t1	62	13
X.g18913.t2__Cnig_chr_X.g22577.t1	22	23
X.g18914.t1__Cnig_chr_X.g22578.t2	10	12
X.g18915.t1__Cnig_chr_X.g22579.t1	307	323
X.g18916.t1__Cnig_chr_X.g22580.t1	268	380
X.g18917.t1__Cnig_chr_X.g22581.t1	66	64
X.g18918.t1__Cnig_chr_X.g22582.t2	6	4
X.g18919.t2__Cnig_chr_X.g22584.t1	188	197
X.g18921.t1__Cnig_chr_X.g22585.t1	56	61
X.g18925.t2__Cnig_chr_X.g22588.t3	1035	1053
X.g18926.t1__Cnig_chr_X.g22589.t1	150	183
X.g18927.t3__Cnig_chr_X.g22590.t1	6	18
X.g18928.t1__Cnig_chr_X.g22591.t1	672	671
X.g18929.t1__Cnig_chr_X.g22593.t1	21	23
X.g18930.t2__Cnig_chr_X.g22595.t1	34	31
X.g18931.t1__Cnig_chr_X.g22596.t2	202	207
X.g18932.t1__Cnig_chr_X.g22597.t1	16	19
X.g18933.t1__Cnig_chr_X.g22598.t1	527	540
X.g18934.t1__Cnig_chr_X.g22599.t1	0	2
X.g18935.t1__Cnig_chr_X.g22600.t1	3	4
X.g18938.t3__Cnig_chr_X.g22602.t2	0	1
X.g18940.t2__Cnig_chr_X.g22603.t1	2	0
X.g18941.t1__Cnig_chr_X.g22605.t1	12	12
X.g18942.t1__Cnig_chr_X.g22608.t3	412	372
X.g18943.t1__Cnig_chr_X.g22609.t1	2	2
X.g18944.t1__Cnig_chr_X.g22610.t1	5	6
X.g18945.t1__Cnig_chr_X.g22611.t1	81	109
X.g18953.t1__Cnig_chr_X.g22666.t1	15	73
X.g18965.t1__Cnig_chr_X.g23692.t1	1	58
X.g18978.t1__Cnig_chr_X.g22670.t1	11	12
X.g18979.t1__Cnig_chr_X.g22671.t1	596	609
X.g18981.t1__Cnig_chr_X.g22673.t1	6	4
