gene_id	HF3_Cbr	HF3_Cni
X.g19087.t1__Cnig_chr_X.g22795.t1	67	100
X.g19088.t2__Cnig_chr_X.g22796.t1	1682	3307
X.g19090.t1__Cnig_chr_X.g22799.t1	28	20
X.g19092.t1__Cnig_chr_X.g22802.t1	143	139
X.g19094.t1__Cnig_chr_X.g22805.t1	1	1
X.g19095.t1__Cnig_chr_X.g22806.t2	0	1
X.g19098.t2__Cnig_chr_X.g22814.t2	157	174
X.g19099.t1__Cnig_chr_X.g22815.t1	2	0
X.g19100.t2__Cnig_chr_X.g22816.t1	25	40
X.g19101.t1__Cnig_chr_X.g22817.t1	868	301
X.g19102.t2__Cnig_chr_X.g22818.t2	110	111
X.g19103.t1__Cnig_chr_X.g22819.t2	11	3
X.g19104.t2__Cnig_chr_X.g22820.t3	469	168
X.g19105.t1__Cnig_chr_X.g22821.t1	2	0
X.g19106.t1__Cnig_chr_X.g22822.t2	86	60
X.g19107.t1__Cnig_chr_X.g22824.t2	308	289
X.g19108.t2__Cnig_chr_X.g22825.t1	39	48
X.g19109.t1__Cnig_chr_X.g22826.t1	142	99
X.g19110.t2__Cnig_chr_X.g22827.t1	397	206
X.g19111.t2__Cnig_chr_X.g22828.t1	84	0
X.g19113.t1__Cnig_chr_X.g22833.t3	15	1
X.g19114.t2__Cnig_chr_X.g22835.t2	199	88
X.g19115.t1__Cnig_chr_X.g22836.t1	63	34
X.g19116.t2__Cnig_chr_X.g22837.t1	14	37
X.g19118.t1__Cnig_chr_X.g22838.t2	2	1
X.g19119.t3__Cnig_chr_X.g22840.t2	1913	3242
X.g19120.t1__Cnig_chr_X.g22842.t1	575	552
X.g19149.t3__Cnig_chr_X.g22960.t1	6	9
X.g19150.t1__Cnig_chr_X.g22936.t1	156	156
X.g19151.t2__Cnig_chr_X.g22937.t3	2	10
X.g19152.t1__Cnig_chr_X.g22938.t2	59	44
X.g19153.t2__Cnig_chr_X.g22939.t3	34	24
X.g19154.t1__Cnig_chr_X.g22940.t1	53	89
X.g19155.t1__Cnig_chr_X.g22941.t2	28	48
X.g19156.t2__Cnig_chr_X.g22942.t1	43	34
X.g19157.t1__Cnig_chr_X.g22943.t1	79	101
X.g19158.t1__Cnig_chr_X.g22944.t1	119	171
X.g19159.t1__Cnig_chr_X.g22947.t1	143	222
X.g19160.t1__Cnig_chr_X.g22948.t1	14	25
X.g19161.t1__Cnig_chr_X.g22949.t1	482	468
X.g19163.t2__Cnig_chr_X.g22950.t1	493	797
X.g19164.t1__Cnig_chr_X.g22951.t1	402	161
X.g19165.t1__Cnig_chr_X.g22952.t2	50	66
X.g19166.t1__Cnig_chr_X.g22953.t2	81	81
X.g19167.t1__Cnig_chr_X.g22954.t1	62	73
X.g19168.t3__Cnig_chr_X.g22956.t3	250	201
X.g19169.t1__Cnig_chr_X.g22957.t1	101	173
X.g19170.t1__Cnig_chr_X.g22958.t1	193	388
X.g19173.t1__Cnig_chr_X.g22931.t1	67	0
X.g19174.t3__Cnig_chr_X.g22930.t1	0	0
X.g19176.t1__Cnig_chr_X.g22928.t1	1731	704
X.g19177.t1__Cnig_chr_X.g22927.t1	659	238
X.g19178.t2__Cnig_chr_X.g22926.t2	29	25
X.g19180.t2__Cnig_chr_X.g22924.t1	26	9
X.g19181.t1__Cnig_chr_X.g22923.t2	0	11
X.g19182.t1__Cnig_chr_X.g22922.t1	1	4
X.g19183.t3__Cnig_chr_X.g22921.t1	847	746
X.g19184.t2__Cnig_chr_X.g22920.t1	226	108
X.g19185.t1__Cnig_chr_X.g22919.t1	129	50
X.g19186.t1__Cnig_chr_X.g22918.t1	104	31
X.g19187.t3__Cnig_chr_X.g22917.t2	4257	3442
X.g19188.t3__Cnig_chr_X.g22916.t1	13	7
X.g19191.t1__Cnig_chr_X.g22905.t2	6	0
X.g19192.t1__Cnig_chr_X.g22898.t1	58	23
X.g19194.t1__Cnig_chr_X.g22894.t1	1	1
X.g19196.t1__Cnig_chr_X.g22879.t1	0	1
X.g19202.t1__Cnig_chr_X.g22874.t1	470	294
X.g19203.t1__Cnig_chr_X.g22872.t1	208	141
X.g19216.t1__Cnig_chr_X.g23082.t1	237	141
X.g19220.t1__Cnig_chr_X.g22970.t2	6	23
X.g19222.t3__Cnig_chr_X.g22972.t1	3	6
X.g19223.t2__Cnig_chr_X.g22974.t1	19	15
X.g19224.t1__Cnig_chr_X.g22976.t1	27	47
X.g19225.t1__Cnig_chr_X.g22978.t1	221	316
X.g19226.t2__Cnig_chr_X.g22979.t1	2273	1951
X.g19227.t1__Cnig_chr_X.g22980.t1	186	183
X.g19229.t2__Cnig_chr_X.g22983.t1	1330	1424
X.g19230.t1__Cnig_chr_X.g22984.t1	15	5
X.g19231.t1__Cnig_chr_X.g22985.t1	363	330
X.g19232.t1__Cnig_chr_X.g22986.t2	68	183
X.g19233.t1__Cnig_chr_X.g22987.t2	33	46
X.g19234.t1__Cnig_chr_X.g22988.t1	2	7
X.g19235.t1__Cnig_chr_X.g22989.t2	50	15
X.g19236.t1__Cnig_chr_X.g22990.t1	1	4
X.g19238.t1__Cnig_chr_X.g22992.t1	199	236
X.g19239.t3__Cnig_chr_X.g22993.t1	400	600
X.g19240.t2__Cnig_chr_X.g22994.t1	3	4
X.g19241.t1__Cnig_chr_X.g22995.t1	5	14
X.g19242.t1__Cnig_chr_X.g22996.t3	3	13
X.g19243.t1__Cnig_chr_X.g22997.t1	83	69
X.g19244.t1__Cnig_chr_X.g22998.t1	54	75
X.g19245.t1__Cnig_chr_X.g23000.t1	27	35
X.g19246.t1__Cnig_chr_X.g23001.t2	35	38
X.g19247.t3__Cnig_chr_X.g23002.t2	368	477
X.g19250.t1__Cnig_chr_X.g23005.t1	2	0
X.g19251.t3__Cnig_chr_X.g23006.t3	77	47
X.g19252.t1__Cnig_chr_X.g23007.t1	95	169
X.g19254.t2__Cnig_chr_X.g23008.t2	4035	3992
X.g19255.t1__Cnig_chr_X.g23009.t1	89	92
X.g19256.t1__Cnig_chr_X.g23010.t1	642	882
X.g19257.t1__Cnig_chr_X.g23011.t1	31	166
X.g19259.t1__Cnig_chr_X.g23014.t2	0	34
X.g19260.t2__Cnig_chr_X.g23015.t1	7	7
X.g19264.t1__Cnig_chr_X.g23018.t1	80	122
X.g19265.t1__Cnig_chr_X.g23019.t2	1	2
X.g19266.t1__Cnig_chr_X.g23020.t2	0	2
X.g19267.t2__Cnig_chr_X.g23021.t1	90	97
X.g19268.t1__Cnig_chr_X.g23022.t2	0	2
X.g19269.t2__Cnig_chr_X.g23023.t1	31	17
X.g19270.t1__Cnig_chr_X.g23024.t1	237	77
X.g19271.t1__Cnig_chr_X.g23025.t1	94	150
X.g19272.t1__Cnig_chr_X.g23026.t1	75	85
X.g19274.t1__Cnig_chr_X.g23028.t1	770	2199
X.g19275.t1__Cnig_chr_X.g23029.t1	0	0
X.g19276.t1__Cnig_chr_X.g23030.t1	41	240
X.g19278.t2__Cnig_chr_X.g23031.t3	30	18
X.g19279.t1__Cnig_chr_X.g23032.t1	46	62
X.g19281.t1__Cnig_chr_X.g23035.t1	24	25
X.g19282.t1__Cnig_chr_X.g23036.t2	367	363
X.g19283.t1__Cnig_chr_X.g23037.t4	17	19
X.g19285.t2__Cnig_chr_X.g23038.t1	61	65
X.g19286.t3__Cnig_chr_X.g23039.t2	32	43
X.g19287.t1__Cnig_chr_X.g23040.t1	322	123
X.g19288.t1__Cnig_chr_X.g23041.t1	6	0
X.g19289.t1__Cnig_chr_X.g23042.t1	2	3
X.g19291.t1__Cnig_chr_X.g23043.t2	0	0
X.g19293.t1__Cnig_chr_X.g23044.t1	40	122
X.g19294.t2__Cnig_chr_X.g23045.t2	2	1
X.g19295.t1__Cnig_chr_X.g23046.t1	19	18
X.g19296.t1__Cnig_chr_X.g23047.t1	43	4
X.g19297.t1__Cnig_chr_X.g23049.t1	216	201
X.g19298.t1__Cnig_chr_X.g23051.t1	4	1
X.g19299.t1__Cnig_chr_X.g23052.t2	13	0
X.g19301.t1__Cnig_chr_X.g23053.t1	67	89
X.g19303.t1__Cnig_chr_X.g23054.t1	59	45
X.g19304.t1__Cnig_chr_X.g23055.t1	78	104
X.g19305.t1__Cnig_chr_X.g23057.t1	17	92
X.g19306.t1__Cnig_chr_X.g23058.t1	3	2
X.g19307.t2__Cnig_chr_X.g23059.t1	157	127
X.g19310.t3__Cnig_chr_X.g23062.t1	2	11
X.g19311.t1__Cnig_chr_X.g23063.t2	0	2
X.g19312.t1__Cnig_chr_X.g23064.t1	4	5
X.g19313.t1__Cnig_chr_X.g23065.t1	15	11
X.g19314.t1__Cnig_chr_X.g23066.t3	2	6
X.g19315.t1__Cnig_chr_X.g23067.t2	12	3
X.g19316.t1__Cnig_chr_X.g23068.t1	9	10
X.g19317.t3__Cnig_chr_X.g23069.t1	0	0
X.g19318.t1__Cnig_chr_X.g23070.t1	0	0
X.g19319.t1__Cnig_chr_X.g23073.t1	106	344
X.g19320.t2__Cnig_chr_X.g23074.t1	36	15
X.g19321.t1__Cnig_chr_X.g23075.t1	324	308
X.g19322.t1__Cnig_chr_X.g23076.t1	355	143
X.g19323.t1__Cnig_chr_X.g23077.t1	32	96
X.g19324.t2__Cnig_chr_X.g23078.t1	138	87
X.g19325.t1__Cnig_chr_X.g23079.t1	0	5
X.g19326.t1__Cnig_chr_X.g23080.t2	14	14
X.g19364.t2__Cnig_chr_X.g23120.t1	0	1
X.g19365.t1__Cnig_chr_X.g23126.t1	73	116
X.g19366.t2__Cnig_chr_X.g23127.t2	0	1
X.g19368.t2__Cnig_chr_X.g23128.t2	87	166
X.g19369.t1__Cnig_chr_X.g23129.t1	415	507
X.g19370.t1__Cnig_chr_X.g23130.t1	15	20
X.g19371.t2__Cnig_chr_X.g23131.t3	391	328
X.g19372.t1__Cnig_chr_X.g23132.t1	1	2
X.g19373.t1__Cnig_chr_X.g23133.t1	372	1372
X.g19374.t1__Cnig_chr_X.g23134.t1	9	2
X.g19375.t1__Cnig_chr_X.g23135.t3	8	5
X.g19376.t1__Cnig_chr_X.g23137.t1	0	0
X.g19377.t1__Cnig_chr_X.g23138.t1	0	0
X.g19378.t1__Cnig_chr_X.g23139.t2	8	12
X.g19381.t1__Cnig_chr_X.g23141.t1	1759	1535
X.g19384.t1__Cnig_chr_X.g23145.t1	124	197
X.g19385.t2__Cnig_chr_X.g23146.t1	22	40
X.g19388.t2__Cnig_chr_X.g23148.t2	28	51
X.g19391.t1__Cnig_chr_X.g23150.t1	3	10
X.g19392.t1__Cnig_chr_X.g23151.t1	381	362
X.g19393.t1__Cnig_chr_X.g23152.t1	130	133
X.g19394.t1__Cnig_chr_X.g23153.t1	388	292
X.g19395.t1__Cnig_chr_X.g23154.t1	260	60
X.g19396.t1__Cnig_chr_X.g23155.t1	81	140
X.g19397.t1__Cnig_chr_X.g23156.t2	282	298
X.g19401.t1__Cnig_chr_X.g23161.t1	588	997
X.g19402.t1__Cnig_chr_X.g23162.t1	2	11
X.g19403.t1__Cnig_chr_X.g23163.t1	2	21
X.g19405.t1__Cnig_chr_X.g23164.t1	2657	3269
X.g19409.t1__Cnig_chr_X.g23169.t1	37	12
X.g19411.t2__Cnig_chr_X.g23170.t1	1	3
X.g19417.t2__Cnig_chr_X.g23179.t1	26	1
X.g19418.t1__Cnig_chr_X.g23180.t1	105	76
X.g19420.t1__Cnig_chr_X.g23181.t1	3	2
X.g19422.t3__Cnig_chr_X.g23182.t1	25	20
X.g19423.t1__Cnig_chr_X.g23184.t3	15	10
X.g19424.t1__Cnig_chr_X.g23185.t3	70	128
X.g19426.t1__Cnig_chr_X.g23186.t3	24	14
X.g19428.t1__Cnig_chr_X.g23190.t1	19	70
X.g19429.t1__Cnig_chr_X.g23191.t1	65	330
X.g19431.t1__Cnig_chr_X.g23195.t1	3709	1092
X.g19432.t3__Cnig_chr_X.g23196.t3	171	87
X.g19434.t1__Cnig_chr_X.g23197.t1	34	30
X.g19435.t3__Cnig_chr_X.g23198.t1	70	144
X.g19438.t2__Cnig_chr_X.g23201.t2	349	246
X.g19439.t1__Cnig_chr_X.g23202.t1	109	121
X.g19440.t1__Cnig_chr_X.g23203.t1	159	277
X.g19444.t1__Cnig_chr_X.g23205.t3	98	288
X.g19445.t2__Cnig_chr_X.g23206.t1	2303	1568
X.g19447.t1__Cnig_chr_X.g23207.t1	6	4
X.g19448.t1__Cnig_chr_X.g23208.t1	0	1
X.g19450.t1__Cnig_chr_X.g23209.t1	21	102
X.g19451.t1__Cnig_chr_X.g23210.t1	155	207
X.g19452.t3__Cnig_chr_X.g23211.t4	5	26
X.g19453.t1__Cnig_chr_X.g23212.t1	7	9
X.g19454.t1__Cnig_chr_X.g23213.t2	7	4
X.g19455.t1__Cnig_chr_X.g23214.t1	34	13
X.g19456.t1__Cnig_chr_X.g23215.t2	33	20
X.g19457.t1__Cnig_chr_X.g23216.t1	39	25
X.g19458.t2__Cnig_chr_X.g23217.t1	179	71
X.g19459.t1__Cnig_chr_X.g23218.t1	0	2
X.g19460.t2__Cnig_chr_X.g23219.t1	24	6
X.g19463.t1__Cnig_chr_X.g23221.t1	568	234
X.g19464.t1__Cnig_chr_X.g23222.t1	541	323
X.g19466.t2__Cnig_chr_X.g23224.t1	326	137
X.g19469.t1__Cnig_chr_X.g23230.t1	3	7
X.g19470.t1__Cnig_chr_X.g23231.t1	10	9
X.g19472.t1__Cnig_chr_X.g23234.t1	123	215
X.g19473.t1__Cnig_chr_X.g23235.t1	1	2
X.g19474.t2__Cnig_chr_X.g23236.t1	284	510
X.g19475.t1__Cnig_chr_X.g23237.t2	4	2
X.g19476.t1__Cnig_chr_X.g23238.t2	364	391
X.g19477.t1__Cnig_chr_X.g23239.t1	0	0
X.g19478.t1__Cnig_chr_X.g23240.t1	1	0
X.g19479.t2__Cnig_chr_X.g23241.t2	683	641
X.g19480.t1__Cnig_chr_X.g23242.t1	340	256
X.g19481.t1__Cnig_chr_X.g23243.t2	151	178
X.g19482.t1__Cnig_chr_X.g23245.t1	51	19
X.g19483.t1__Cnig_chr_X.g23246.t2	231	105
X.g19484.t1__Cnig_chr_X.g23247.t1	55	58
X.g19485.t1__Cnig_chr_X.g23248.t2	925	1936
X.g19486.t1__Cnig_chr_X.g23249.t1	4620	8233
X.g19487.t1__Cnig_chr_X.g23250.t3	8	2
X.g19488.t2__Cnig_chr_X.g23251.t1	30	41
X.g19489.t1__Cnig_chr_X.g23252.t1	8	5
X.g19490.t1__Cnig_chr_X.g23253.t3	10	2
X.g19491.t2__Cnig_chr_X.g23254.t3	217	176
X.g19492.t3__Cnig_chr_X.g23255.t1	2	5
X.g19493.t1__Cnig_chr_X.g23256.t2	0	0
X.g19494.t2__Cnig_chr_X.g23258.t1	1	1
X.g19496.t3__Cnig_chr_X.g23259.t3	1	2
X.g19497.t1__Cnig_chr_X.g23260.t1	1	0
X.g19501.t2__Cnig_chr_X.g23267.t4	106	265
X.g19505.t3__Cnig_chr_X.g23270.t2	57	184
X.g19506.t1__Cnig_chr_X.g23271.t2	10	14
X.g19507.t1__Cnig_chr_X.g23272.t1	15	8
X.g19508.t1__Cnig_chr_X.g23273.t1	5	11
X.g19509.t1__Cnig_chr_X.g23274.t1	7	5
X.g19510.t1__Cnig_chr_X.g23275.t1	4	2
X.g19511.t1__Cnig_chr_X.g23276.t1	28	2
X.g19513.t1__Cnig_chr_X.g23278.t2	0	1
X.g19514.t1__Cnig_chr_X.g23279.t1	0	0
X.g19515.t1__Cnig_chr_X.g23280.t1	1	0
X.g19517.t1__Cnig_chr_X.g23281.t1	0	1
X.g19519.t1__Cnig_chr_X.g23283.t1	3	4
X.g19520.t1__Cnig_chr_X.g23284.t1	12	11
X.g19521.t1__Cnig_chr_X.g23285.t1	3	3
X.g19522.t3__Cnig_chr_X.g23286.t3	26	22
X.g19530.t1__Cnig_chr_X.g23289.t1	4	10
X.g19533.t1__Cnig_chr_X.g23293.t1	8	11
X.g19534.t1__Cnig_chr_X.g23294.t1	0	5
X.g19535.t1__Cnig_chr_X.g23295.t1	0	2
X.g19536.t1__Cnig_chr_X.g23296.t1	1	0
X.g19537.t1__Cnig_chr_X.g23297.t1	7	8
X.g19538.t1__Cnig_chr_X.g23298.t1	19	16
X.g19540.t1__Cnig_chr_X.g23301.t2	3	3
X.g19541.t1__Cnig_chr_X.g23302.t1	169	220
X.g19544.t2__Cnig_chr_X.g23304.t2	69	27
X.g19545.t1__Cnig_chr_X.g23305.t3	5	3
X.g19546.t1__Cnig_chr_X.g23306.t1	26	63
X.g19547.t1__Cnig_chr_X.g23307.t1	66	33
X.g19553.t1__Cnig_chr_X.g23319.t1	4	4
X.g19556.t2__Cnig_chr_X.g23325.t1	1	2
X.g19557.t1__Cnig_chr_X.g23326.t1	7	5
X.g19560.t1__Cnig_chr_X.g23327.t1	15	20
X.g19561.t3__Cnig_chr_X.g23328.t2	238	498
X.g19562.t1__Cnig_chr_X.g23329.t3	37	26
X.g19563.t1__Cnig_chr_X.g23330.t2	2	1
X.g19564.t1__Cnig_chr_X.g23331.t1	1	2
X.g19565.t1__Cnig_chr_X.g23404.t1	1	1
X.g19566.t1__Cnig_chr_X.g23334.t2	1	0
X.g19567.t1__Cnig_chr_X.g23335.t2	0	0
X.g19569.t1__Cnig_chr_X.g23336.t3	62	59
X.g19570.t1__Cnig_chr_X.g23341.t1	0	1
X.g19571.t1__Cnig_chr_X.g23342.t1	130	167
X.g19572.t1__Cnig_chr_X.g23343.t1	57	46
X.g19573.t1__Cnig_chr_X.g23344.t1	61	57
X.g19574.t1__Cnig_chr_X.g23345.t1	20	6
X.g19575.t1__Cnig_chr_X.g23346.t1	258	415
X.g19578.t1__Cnig_chr_X.g23355.t1	126	168
X.g19580.t1__Cnig_chr_X.g23357.t1	256	343
X.g19581.t1__Cnig_chr_X.g23358.t3	0	0
X.g19582.t1__Cnig_chr_X.g23359.t2	0	0
X.g19583.t1__Cnig_chr_X.g23360.t1	25	33
X.g19584.t1__Cnig_chr_X.g23361.t1	2	0
X.g19585.t1__Cnig_chr_X.g23363.t1	2	0
X.g19586.t2__Cnig_chr_X.g23364.t1	0	0
X.g19587.t1__Cnig_chr_X.g23365.t1	22	2
X.g19588.t3__Cnig_chr_X.g23366.t1	155	297
X.g19589.t1__Cnig_chr_X.g23367.t1	50	128
X.g19592.t1__Cnig_chr_X.g23374.t1	128	48
X.g19593.t2__Cnig_chr_X.g23375.t1	2	8
X.g19594.t1__Cnig_chr_X.g23376.t1	33	89
X.g19596.t1__Cnig_chr_X.g23377.t2	6	33
X.g19599.t2__Cnig_chr_X.g23381.t2	21	119
X.g19600.t1__Cnig_chr_X.g23383.t2	130	241
X.g19602.t2__Cnig_chr_X.g23384.t1	7	13
X.g19603.t1__Cnig_chr_X.g23385.t1	40	61
X.g19604.t2__Cnig_chr_X.g23386.t2	49	126
X.g19605.t1__Cnig_chr_X.g23387.t1	45	94
X.g19606.t2__Cnig_chr_X.g23388.t1	499	666
X.g19607.t1__Cnig_chr_X.g23389.t1	0	1
X.g19608.t1__Cnig_chr_X.g23393.t1	11	28
X.g19610.t2__Cnig_chr_X.g23400.t1	0	0
X.g19611.t1__Cnig_chr_X.g23332.t1	5	0
X.g19612.t1__Cnig_chr_X.g23406.t1	34	43
X.g19622.t1__Cnig_chr_X.g23411.t2	37	54
X.g19623.t1__Cnig_chr_X.g23408.t1	0	0
X.g19624.t2__Cnig_chr_X.g23407.t1	10	35
X.g19625.t2__Cnig_chr_X.g23434.t1	2	1
X.g19627.t1__Cnig_chr_X.g23436.t1	0	0
X.g19630.t2__Cnig_chr_X.g23440.t1	6	14
X.g19634.t1__Cnig_chr_X.g23444.t2	28	20
X.g19635.t1__Cnig_chr_X.g23447.t1	132	123
X.g19637.t2__Cnig_chr_X.g23448.t1	206	290
X.g19639.t3__Cnig_chr_X.g23449.t1	329	391
X.g19640.t1__Cnig_chr_X.g23450.t3	4	2
X.g19641.t2__Cnig_chr_X.g23452.t1	120	92
X.g19642.t1__Cnig_chr_X.g23454.t1	0	6
X.g19643.t1__Cnig_chr_X.g23455.t2	5	3
X.g19644.t3__Cnig_chr_X.g23457.t1	526	293
X.g19645.t2__Cnig_chr_X.g23458.t1	17	17
X.g19646.t1__Cnig_chr_X.g23459.t1	508	529
X.g19647.t1__Cnig_chr_X.g23460.t1	20	12
X.g19648.t1__Cnig_chr_X.g23461.t1	448	463
X.g19650.t1__Cnig_chr_X.g23466.t2	3	10
X.g19652.t3__Cnig_chr_X.g23468.t2	411	1256
X.g19653.t3__Cnig_chr_X.g23469.t1	96	5
X.g19654.t1__Cnig_chr_X.g23470.t3	107	159
X.g19655.t1__Cnig_chr_X.g23471.t1	5	0
X.g19656.t1__Cnig_chr_X.g23472.t2	0	0
X.g19657.t1__Cnig_chr_X.g23474.t1	206	302
X.g19658.t2__Cnig_chr_X.g23475.t1	97	112
X.g19659.t1__Cnig_chr_X.g23476.t3	52	93
X.g19660.t1__Cnig_chr_X.g23477.t1	36	50
X.g19661.t1__Cnig_chr_X.g23478.t1	208	194
X.g19662.t1__Cnig_chr_X.g23479.t1	186	185
X.g19663.t1__Cnig_chr_X.g23480.t2	0	0
X.g19664.t2__Cnig_chr_X.g23481.t1	12	15
X.g19675.t2__Cnig_chr_X.g23500.t1	0	0
X.g19676.t2__Cnig_chr_X.g23501.t1	43	21
X.g19677.t1__Cnig_chr_X.g23502.t1	1	2
X.g19678.t1__Cnig_chr_X.g23503.t1	0	12
X.g19679.t1__Cnig_chr_X.g23504.t2	3	8
X.g19688.t3__Cnig_chr_X.g23562.t1	42	32
X.g19691.t3__Cnig_chr_X.g23566.t1	35	57
X.g19692.t1__Cnig_chr_X.g23567.t1	75	142
X.g19695.t1__Cnig_chr_X.g23575.t1	177	337
X.g19698.t1__Cnig_chr_X.g23582.t3	3	9
X.g19699.t1__Cnig_chr_X.g23583.t2	0	0
X.g19700.t1__Cnig_chr_X.g23584.t3	1	2
X.g19701.t2__Cnig_chr_X.g23585.t1	645	709
X.g19703.t2__Cnig_chr_X.g23586.t2	0	1
X.g19704.t1__Cnig_chr_X.g23587.t2	229	375
X.g19710.t2__Cnig_chr_X.g23593.t1	3	2
X.g19711.t1__Cnig_chr_X.g23594.t1	7	14
X.g19712.t1__Cnig_chr_X.g23595.t1	1360	1609
X.g19713.t2__Cnig_chr_X.g23596.t1	0	0
X.g19715.t1__Cnig_chr_X.g23600.t1	0	0
X.g19716.t2__Cnig_chr_X.g23601.t1	1	1
X.g19717.t1__Cnig_chr_X.g23602.t1	0	0
X.g19718.t4__Cnig_chr_X.g23604.t1	44	86
X.g19719.t1__Cnig_chr_X.g23606.t1	458	663
X.g19720.t1__Cnig_chr_X.g23608.t1	12	8
X.g19721.t4__Cnig_chr_X.g23609.t1	1	20
X.g19722.t1__Cnig_chr_X.g23610.t1	2	22
X.g19723.t2__Cnig_chr_X.g23611.t2	55	80
X.g19724.t1__Cnig_chr_X.g23612.t1	58	100
X.g19726.t1__Cnig_chr_X.g23614.t1	14	10
X.g19727.t1__Cnig_chr_X.g23615.t2	14	22
X.g19729.t3__Cnig_chr_X.g23616.t2	60	71
X.g19730.t1__Cnig_chr_X.g23617.t2	2	2
X.g19731.t3__Cnig_chr_X.g23618.t1	69	142
X.g19732.t1__Cnig_chr_X.g23619.t1	245	374
X.g19735.t3__Cnig_chr_X.g22297.t1	147	210
X.g19738.t1__Cnig_chr_X.g23623.t1	161	180
X.g19739.t2__Cnig_chr_X.g23624.t2	16	5
X.g19740.t1__Cnig_chr_X.g23625.t1	34	119
X.g19741.t1__Cnig_chr_X.g23627.t1	46	39
X.g19743.t1__Cnig_chr_X.g23630.t1	35	63
X.g19744.t2__Cnig_chr_X.g23632.t1	3	0
X.g19745.t2__Cnig_chr_X.g23633.t2	45	113
X.g19746.t1__Cnig_chr_X.g23634.t1	283	222
X.g19748.t1__Cnig_chr_X.g23637.t1	10	26
X.g19749.t1__Cnig_chr_X.g23638.t2	190	278
X.g19750.t1__Cnig_chr_X.g23639.t1	16	34
X.g19751.t1__Cnig_chr_X.g23640.t1	12	35
X.g19752.t1__Cnig_chr_X.g23641.t1	127	147
X.g19753.t1__Cnig_chr_X.g23642.t2	16	13
X.g19754.t1__Cnig_chr_X.g23643.t1	781	436
X.g19755.t1__Cnig_chr_X.g23644.t1	165	215
X.g19756.t2__Cnig_chr_X.g23645.t2	8	11
X.g19757.t1__Cnig_chr_X.g23646.t1	338	382
X.g19758.t2__Cnig_chr_X.g23647.t2	55	59
X.g19865.t3__Cnig_chr_X.g23685.t1	31	77
X.g19871.t1__Cnig_chr_X.g23720.t1	1	2
X.g19878.t1__Cnig_chr_X.g23728.t1	43	33
X.g19879.t1__Cnig_chr_X.g23727.t1	5	24
X.g19880.t1__Cnig_chr_X.g23729.t1	3	207
X.g19882.t1__Cnig_chr_X.g23730.t1	4	2
X.g19883.t1__Cnig_chr_X.g23731.t1	3487	3908
X.g19884.t1__Cnig_chr_X.g23732.t1	293	249
X.g19885.t1__Cnig_chr_X.g23733.t1	573	512
X.g19887.t2__Cnig_chr_X.g23734.t1	33	10
X.g19888.t1__Cnig_chr_X.g23735.t1	0	1
X.g19889.t1__Cnig_chr_X.g23736.t1	290	296
X.g19890.t1__Cnig_chr_X.g23737.t1	29	47
X.g19891.t1__Cnig_chr_X.g23738.t2	3	2
X.g19893.t1__Cnig_chr_X.g23740.t1	32	82
X.g19894.t1__Cnig_chr_X.g23742.t3	65	95
X.g19895.t2__Cnig_chr_X.g23743.t1	69	53
X.g19896.t1__Cnig_chr_X.g23744.t1	34	44
X.g19897.t2__Cnig_chr_X.g23745.t1	40	47
X.g19898.t1__Cnig_chr_X.g23746.t1	2	2
X.g19899.t1__Cnig_chr_X.g23747.t1	3	5
X.g19901.t3__Cnig_chr_X.g23748.t1	165	284
X.g19902.t1__Cnig_chr_X.g23749.t1	1	4
X.g19903.t1__Cnig_chr_X.g23750.t1	13	14
X.g19904.t1__Cnig_chr_X.g23751.t1	12	7
X.g19905.t2__Cnig_chr_X.g23752.t1	230	273
X.g19906.t2__Cnig_chr_X.g23753.t2	2	1
X.g19907.t1__Cnig_chr_X.g23755.t1	0	0
X.g19908.t1__Cnig_chr_X.g23758.t1	6	8
X.g19909.t1__Cnig_chr_X.g23759.t1	58	87
X.g19911.t1__Cnig_chr_X.g23760.t2	1	2
X.g19912.t1__Cnig_chr_X.g23761.t1	1	7
X.g19914.t1__Cnig_chr_X.g23762.t1	9	6
X.g19915.t1__Cnig_chr_X.g23763.t1	157	173
X.g19916.t1__Cnig_chr_X.g23764.t1	338	988
X.g19919.t1__Cnig_chr_X.g23776.t2	2	0
X.g19921.t1__Cnig_chr_X.g23778.t1	0	1
X.g19923.t3__Cnig_chr_X.g23781.t2	1	16
X.g19925.t2__Cnig_chr_X.g23784.t1	345	1483
X.g19926.t1__Cnig_chr_X.g23785.t1	122	186
X.g19927.t1__Cnig_chr_X.g23786.t1	680	1156
X.g19928.t1__Cnig_chr_X.g23787.t1	5	74
X.g19929.t1__Cnig_chr_X.g23788.t1	3	0
X.g19930.t3__Cnig_chr_X.g23789.t2	172	220
X.g19931.t1__Cnig_chr_X.g23790.t3	12	24
X.g19932.t2__Cnig_chr_X.g23791.t1	8	20
X.g19933.t2__Cnig_chr_X.g23792.t1	1	3
X.g19934.t1__Cnig_chr_X.g23793.t1	1	0
X.g19935.t2__Cnig_chr_X.g23794.t1	10	49
X.g19936.t1__Cnig_chr_X.g23795.t2	2	4
X.g19938.t1__Cnig_chr_X.g23798.t2	639	319
X.g19939.t1__Cnig_chr_X.g23799.t1	3943	3832
X.g19940.t1__Cnig_chr_X.g23800.t1	14	5
X.g19941.t1__Cnig_chr_X.g23801.t3	399	467
